index,X,Y,Z,image_path,beam
39,142.2391153,5.625,50,images_vision_drones/run7/dronecam2/image188.jpg,18
40,141.5878763,5.625,50,images_vision_drones/run7/dronecam2/image189.jpg,18
41,140.9366374,5.625,50,images_vision_drones/run7/dronecam2/image190.jpg,18
42,140.2853984,5.625,50,images_vision_drones/run7/dronecam2/image191.jpg,18
43,139.7961129,5.625,50,images_vision_drones/run7/dronecam2/image192.jpg,18
44,139.144874,5.625,50,images_vision_drones/run7/dronecam2/image193.jpg,18
45,138.493635,5.625,50,images_vision_drones/run7/dronecam2/image194.jpg,18
46,137.842396,5.625,50,images_vision_drones/run7/dronecam2/image195.jpg,18
47,137.3531106,5.625,50,images_vision_drones/run7/dronecam2/image196.jpg,18
48,136.7018716,5.625,50,images_vision_drones/run7/dronecam2/image197.jpg,18
49,136.0506326,5.625,50,images_vision_drones/run7/dronecam2/image198.jpg,18
50,135.3993937,5.625,50,images_vision_drones/run7/dronecam2/image199.jpg,18
51,134.7481547,5.625,50,images_vision_drones/run7/dronecam2/image200.jpg,18
52,134.2588692,5.625,50,images_vision_drones/run7/dronecam2/image201.jpg,18
53,133.6076303,5.625,50,images_vision_drones/run7/dronecam2/image202.jpg,18
54,132.9563913,5.625,50,images_vision_drones/run7/dronecam2/image203.jpg,18
55,132.3051523,5.625,50,images_vision_drones/run7/dronecam2/image204.jpg,18
56,131.8158669,5.625,50,images_vision_drones/run7/dronecam2/image205.jpg,18
57,131.1646279,5.625,50,images_vision_drones/run7/dronecam2/image206.jpg,18
58,130.5133889,5.625,50,images_vision_drones/run7/dronecam2/image207.jpg,18
59,129.86215,5.625,50,images_vision_drones/run7/dronecam2/image208.jpg,18
60,129.3728645,5.625,50,images_vision_drones/run7/dronecam2/image209.jpg,18
61,128.7216255,5.625,50,images_vision_drones/run7/dronecam2/image210.jpg,18
62,128.0703866,5.625,50,images_vision_drones/run7/dronecam2/image211.jpg,18
63,127.4191476,5.625,50,images_vision_drones/run7/dronecam2/image212.jpg,18
64,126.9298621,5.625,50,images_vision_drones/run7/dronecam2/image213.jpg,18
65,126.2786232,5.625,50,images_vision_drones/run7/dronecam2/image214.jpg,18
66,125.6273842,5.625,50,images_vision_drones/run7/dronecam2/image215.jpg,18
67,124.9761452,5.625,50,images_vision_drones/run7/dronecam2/image216.jpg,18
68,124.4868598,5.625,50,images_vision_drones/run7/dronecam2/image217.jpg,18
69,123.8356208,5.625,50,images_vision_drones/run7/dronecam2/image218.jpg,18
70,123.1843818,5.625,50,images_vision_drones/run7/dronecam2/image219.jpg,18
71,122.5331429,5.625,50,images_vision_drones/run7/dronecam2/image220.jpg,18
72,122.0438574,5.625,50,images_vision_drones/run7/dronecam2/image221.jpg,18
73,121.3926184,5.625,50,images_vision_drones/run7/dronecam2/image222.jpg,18
74,120.7413795,5.625,50,images_vision_drones/run7/dronecam2/image223.jpg,18
75,120.0901405,5.625,50,images_vision_drones/run7/dronecam2/image224.jpg,18
76,119.600855,5.625,50,images_vision_drones/run7/dronecam2/image225.jpg,18
77,118.9496161,5.625,50,images_vision_drones/run7/dronecam2/image226.jpg,18
78,118.2983771,5.625,50,images_vision_drones/run7/dronecam2/image227.jpg,18
79,117.6471381,5.625,50,images_vision_drones/run7/dronecam2/image228.jpg,18
80,117.1578527,5.625,50,images_vision_drones/run7/dronecam2/image229.jpg,18
81,116.5066137,5.625,50,images_vision_drones/run7/dronecam2/image230.jpg,18
82,115.8553747,5.625,50,images_vision_drones/run7/dronecam2/image231.jpg,18
83,115.2041358,5.625,50,images_vision_drones/run7/dronecam2/image232.jpg,18
84,114.7148503,5.625,50,images_vision_drones/run7/dronecam2/image233.jpg,18
85,114.0636113,5.625,50,images_vision_drones/run7/dronecam2/image234.jpg,18
86,113.4123724,5.625,50,images_vision_drones/run7/dronecam2/image235.jpg,18
87,112.7611334,5.625,50,images_vision_drones/run7/dronecam2/image236.jpg,18
88,112.2718479,5.625,50,images_vision_drones/run7/dronecam2/image237.jpg,18
89,111.6206089,5.625,50,images_vision_drones/run7/dronecam2/image238.jpg,18
90,110.96937,5.625,50,images_vision_drones/run7/dronecam2/image239.jpg,18
91,110.318131,5.625,50,images_vision_drones/run7/dronecam2/image240.jpg,18
92,109.8288455,5.625,50,images_vision_drones/run7/dronecam2/image241.jpg,18
93,109.1776066,5.625,50,images_vision_drones/run7/dronecam2/image242.jpg,18
94,108.5263676,5.625,50,images_vision_drones/run7/dronecam2/image243.jpg,18
95,107.8751287,5.625,50,images_vision_drones/run7/dronecam2/image244.jpg,18
96,107.2238897,5.625,50,images_vision_drones/run7/dronecam2/image245.jpg,18
97,106.7346042,5.625,50,images_vision_drones/run7/dronecam2/image246.jpg,18
98,106.0833652,5.625,50,images_vision_drones/run7/dronecam2/image247.jpg,18
99,105.4321263,5.625,50,images_vision_drones/run7/dronecam2/image248.jpg,18
100,104.7808873,5.625,50,images_vision_drones/run7/dronecam2/image249.jpg,18
101,104.2916018,5.625,50,images_vision_drones/run7/dronecam2/image250.jpg,18
102,103.6403629,5.625,50,images_vision_drones/run7/dronecam2/image251.jpg,18
103,102.9891239,5.625,50,images_vision_drones/run7/dronecam2/image252.jpg,18
104,102.337885,5.625,50,images_vision_drones/run7/dronecam2/image253.jpg,18
105,101.8485995,5.625,50,images_vision_drones/run7/dronecam2/image254.jpg,18
106,101.1973605,5.625,50,images_vision_drones/run7/dronecam2/image255.jpg,18
107,100.5461215,5.625,50,images_vision_drones/run7/dronecam2/image256.jpg,18
108,99.89488258,5.625,50,images_vision_drones/run7/dronecam2/image257.jpg,18
109,99.40559711,5.625,50,images_vision_drones/run7/dronecam2/image258.jpg,18
110,98.75435814,5.625,50,images_vision_drones/run7/dronecam2/image259.jpg,18
111,98.10311918,5.625,50,images_vision_drones/run7/dronecam2/image260.jpg,18
112,97.45188021,5.625,50,images_vision_drones/run7/dronecam2/image261.jpg,18
113,96.96259474,5.625,50,images_vision_drones/run7/dronecam2/image262.jpg,18
114,96.31135578,5.625,50,images_vision_drones/run7/dronecam2/image263.jpg,18
115,95.66011681,5.625,50,images_vision_drones/run7/dronecam2/image264.jpg,18
116,95.00887785,5.625,50,images_vision_drones/run7/dronecam2/image265.jpg,18
117,94.51959237,5.625,50,images_vision_drones/run7/dronecam2/image266.jpg,18
118,93.86835341,5.625,50,images_vision_drones/run7/dronecam2/image267.jpg,18
119,93.21711444,5.625,50,images_vision_drones/run7/dronecam2/image268.jpg,18
120,92.56587548,5.625,50,images_vision_drones/run7/dronecam2/image269.jpg,18
121,92.07659,5.625,50,images_vision_drones/run7/dronecam2/image270.jpg,18
122,91.42535104,5.625,50,images_vision_drones/run7/dronecam2/image271.jpg,18
123,90.77411207,5.625,50,images_vision_drones/run7/dronecam2/image272.jpg,18
124,90.12287311,5.625,50,images_vision_drones/run7/dronecam2/image273.jpg,18
125,89.63358764,5.625,50,images_vision_drones/run7/dronecam2/image274.jpg,18
126,88.98234867,5.625,50,images_vision_drones/run7/dronecam2/image275.jpg,18
127,88.33110971,5.625,50,images_vision_drones/run7/dronecam2/image276.jpg,18
128,87.67987074,5.625,50,images_vision_drones/run7/dronecam2/image277.jpg,18
129,87.19058527,5.625,50,images_vision_drones/run7/dronecam2/image278.jpg,18
130,86.5393463,5.625,50,images_vision_drones/run7/dronecam2/image279.jpg,18
131,85.88810734,5.625,50,images_vision_drones/run7/dronecam2/image280.jpg,18
132,85.23686837,5.625,50,images_vision_drones/run7/dronecam2/image281.jpg,18
133,84.7475829,5.625,50,images_vision_drones/run7/dronecam2/image282.jpg,18
134,84.09634393,5.625,50,images_vision_drones/run7/dronecam2/image283.jpg,18
135,83.44510497,5.625,50,images_vision_drones/run7/dronecam2/image284.jpg,18
136,82.793866,5.625,50,images_vision_drones/run7/dronecam2/image285.jpg,18
137,82.30458053,5.625,50,images_vision_drones/run7/dronecam2/image286.jpg,18
138,81.65334157,5.625,50,images_vision_drones/run7/dronecam2/image287.jpg,18
139,81.0021026,5.625,50,images_vision_drones/run7/dronecam2/image288.jpg,18
140,80.35086364,5.625,50,images_vision_drones/run7/dronecam2/image289.jpg,18
141,79.86157816,5.625,50,images_vision_drones/run7/dronecam2/image290.jpg,18
142,79.2103392,5.625,50,images_vision_drones/run7/dronecam2/image291.jpg,18
143,78.55910023,5.625,50,images_vision_drones/run7/dronecam2/image292.jpg,18
144,79.2103392,5.625,50,images_vision_drones/run7/dronecam1/image291.jpg,18
145,78.55910023,5.625,50,images_vision_drones/run7/dronecam1/image292.jpg,18
146,77.90786127,5.625,50,images_vision_drones/run7/dronecam1/image293.jpg,18
147,77.2566223,5.625,50,images_vision_drones/run7/dronecam1/image294.jpg,18
148,76.76733683,5.625,50,images_vision_drones/run7/dronecam1/image295.jpg,18
149,76.11609787,5.625,50,images_vision_drones/run7/dronecam1/image296.jpg,18
150,75.4648589,5.625,50,images_vision_drones/run7/dronecam1/image297.jpg,18
151,74.81361994,5.625,50,images_vision_drones/run7/dronecam1/image298.jpg,18
152,74.32433446,5.625,50,images_vision_drones/run7/dronecam1/image299.jpg,18
153,73.6730955,5.625,50,images_vision_drones/run7/dronecam1/image300.jpg,18
154,73.02185653,5.625,50,images_vision_drones/run7/dronecam1/image301.jpg,18
155,72.37061757,5.625,50,images_vision_drones/run7/dronecam1/image302.jpg,18
156,71.88133209,5.625,50,images_vision_drones/run7/dronecam1/image303.jpg,18
157,71.23009313,5.625,50,images_vision_drones/run7/dronecam1/image304.jpg,18
158,70.57885416,5.625,50,images_vision_drones/run7/dronecam1/image305.jpg,18
159,69.9276152,5.625,50,images_vision_drones/run7/dronecam1/image306.jpg,18
160,69.43832973,5.625,50,images_vision_drones/run7/dronecam1/image307.jpg,18
161,68.78709076,5.625,50,images_vision_drones/run7/dronecam1/image308.jpg,18
162,68.1358518,5.625,50,images_vision_drones/run7/dronecam1/image309.jpg,18
163,67.48461283,5.625,50,images_vision_drones/run7/dronecam1/image310.jpg,18
164,66.99532736,5.625,50,images_vision_drones/run7/dronecam1/image311.jpg,18
165,66.34408839,5.625,50,images_vision_drones/run7/dronecam1/image312.jpg,18
166,65.69284943,5.625,50,images_vision_drones/run7/dronecam1/image313.jpg,18
167,65.04161046,5.625,50,images_vision_drones/run7/dronecam1/image314.jpg,18
168,64.55232499,5.625,50,images_vision_drones/run7/dronecam1/image315.jpg,18
169,63.90108602,5.625,50,images_vision_drones/run7/dronecam1/image316.jpg,18
170,63.24984706,5.625,50,images_vision_drones/run7/dronecam1/image317.jpg,18
171,62.59860809,5.625,50,images_vision_drones/run7/dronecam1/image318.jpg,18
172,62.10932262,5.625,50,images_vision_drones/run7/dronecam1/image319.jpg,18
173,61.45808366,5.625,50,images_vision_drones/run7/dronecam1/image320.jpg,18
174,60.80684469,5.625,50,images_vision_drones/run7/dronecam1/image321.jpg,18
175,60.15560573,5.625,50,images_vision_drones/run7/dronecam1/image322.jpg,18
176,59.66632025,5.625,50,images_vision_drones/run7/dronecam1/image323.jpg,18
177,59.01508129,5.625,50,images_vision_drones/run7/dronecam1/image324.jpg,18
178,58.36384232,5.625,50,images_vision_drones/run7/dronecam1/image325.jpg,18
179,57.71260336,5.625,50,images_vision_drones/run7/dronecam1/image326.jpg,18
180,57.22331788,5.625,50,images_vision_drones/run7/dronecam1/image327.jpg,18
181,56.57207892,5.625,50,images_vision_drones/run7/dronecam1/image328.jpg,18
182,55.92083995,5.625,50,images_vision_drones/run7/dronecam1/image329.jpg,18
183,55.26960099,5.625,50,images_vision_drones/run7/dronecam1/image330.jpg,18
184,54.78031552,5.625,50,images_vision_drones/run7/dronecam1/image331.jpg,18
185,54.12907655,5.625,50,images_vision_drones/run7/dronecam1/image332.jpg,18
186,53.47783759,5.625,50,images_vision_drones/run7/dronecam1/image333.jpg,18
187,52.82659862,5.625,50,images_vision_drones/run7/dronecam1/image334.jpg,18
188,52.33731315,5.625,50,images_vision_drones/run7/dronecam1/image335.jpg,18
189,51.68607418,5.625,50,images_vision_drones/run7/dronecam1/image336.jpg,18
190,51.03483522,5.625,50,images_vision_drones/run7/dronecam1/image337.jpg,18
191,50.38359625,5.625,50,images_vision_drones/run7/dronecam1/image338.jpg,18
192,49.73235729,5.625,50,images_vision_drones/run7/dronecam1/image339.jpg,18
193,49.24307182,5.625,50,images_vision_drones/run7/dronecam1/image340.jpg,18
194,48.59183285,5.625,50,images_vision_drones/run7/dronecam1/image341.jpg,18
195,47.94059389,5.625,50,images_vision_drones/run7/dronecam1/image342.jpg,18
196,47.28935492,5.625,50,images_vision_drones/run7/dronecam1/image343.jpg,18
197,46.80006945,5.625,50,images_vision_drones/run7/dronecam1/image344.jpg,18
198,46.14883048,5.625,50,images_vision_drones/run7/dronecam1/image345.jpg,18
199,45.49759152,5.625,50,images_vision_drones/run7/dronecam1/image346.jpg,18
200,44.84635255,5.625,50,images_vision_drones/run7/dronecam1/image347.jpg,18
201,44.35706708,5.625,50,images_vision_drones/run7/dronecam1/image348.jpg,18
202,43.70582811,5.625,50,images_vision_drones/run7/dronecam1/image349.jpg,18
203,40.38820963,-5.625,50,images_vision_drones/run1/dronecam1/image820.jpg,80
204,41.02278836,-5.625,50,images_vision_drones/run1/dronecam1/image821.jpg,80
205,41.65736709,-5.625,50,images_vision_drones/run1/dronecam1/image822.jpg,79
206,42.18181232,-5.625,50,images_vision_drones/run1/dronecam1/image823.jpg,79
207,42.70625755,-5.625,50,images_vision_drones/run1/dronecam1/image824.jpg,79
208,43.23070277,-5.625,50,images_vision_drones/run1/dronecam1/image825.jpg,78
209,43.8652815,-5.625,50,images_vision_drones/run1/dronecam1/image826.jpg,78
210,44.49986023,-5.625,50,images_vision_drones/run1/dronecam1/image827.jpg,77
211,45.02430546,-5.625,50,images_vision_drones/run1/dronecam1/image828.jpg,77
212,45.65888418,-5.625,50,images_vision_drones/run1/dronecam1/image829.jpg,76
213,46.29346291,-5.625,50,images_vision_drones/run1/dronecam1/image830.jpg,76
214,46.81790814,-5.625,50,images_vision_drones/run1/dronecam1/image831.jpg,76
215,47.45248687,-5.625,50,images_vision_drones/run1/dronecam1/image832.jpg,75
216,48.08706559,-5.625,50,images_vision_drones/run1/dronecam1/image833.jpg,75
217,48.72164432,-5.625,50,images_vision_drones/run1/dronecam1/image834.jpg,74
218,49.24608955,-5.625,50,images_vision_drones/run1/dronecam1/image835.jpg,74
219,49.88066827,-5.625,50,images_vision_drones/run1/dronecam1/image836.jpg,73
220,50.515247,-5.625,50,images_vision_drones/run1/dronecam1/image837.jpg,73
221,51.14982573,-5.625,50,images_vision_drones/run1/dronecam1/image838.jpg,72
222,51.67427096,-5.625,50,images_vision_drones/run1/dronecam1/image839.jpg,72
223,52.30884968,-5.625,50,images_vision_drones/run1/dronecam1/image840.jpg,71
224,52.83329491,-5.625,50,images_vision_drones/run1/dronecam1/image841.jpg,71
225,53.46787364,-5.625,50,images_vision_drones/run1/dronecam1/image842.jpg,70
226,54.10245236,-5.625,50,images_vision_drones/run1/dronecam1/image843.jpg,70
227,54.73703109,-5.625,50,images_vision_drones/run1/dronecam1/image844.jpg,69
228,55.26147632,-5.625,50,images_vision_drones/run1/dronecam1/image845.jpg,69
229,55.89605505,-5.625,50,images_vision_drones/run1/dronecam1/image846.jpg,68
230,56.53063377,-5.625,50,images_vision_drones/run1/dronecam1/image847.jpg,68
231,57.1652125,-5.625,50,images_vision_drones/run1/dronecam1/image848.jpg,67
232,57.79979123,-5.625,50,images_vision_drones/run1/dronecam1/image849.jpg,67
233,58.43436995,-5.625,50,images_vision_drones/run1/dronecam1/image850.jpg,66
234,59.06894868,-5.625,50,images_vision_drones/run1/dronecam1/image851.jpg,66
235,59.59339391,-5.625,50,images_vision_drones/run1/dronecam1/image852.jpg,65
236,60.22797264,-5.625,50,images_vision_drones/run1/dronecam1/image853.jpg,65
237,60.75241786,-5.625,50,images_vision_drones/run1/dronecam1/image854.jpg,64
238,61.38699659,-5.625,50,images_vision_drones/run1/dronecam1/image855.jpg,64
239,61.91144182,-5.625,50,images_vision_drones/run1/dronecam1/image856.jpg,63
240,62.54602055,-5.625,50,images_vision_drones/run1/dronecam1/image857.jpg,63
241,63.18059927,-5.625,50,images_vision_drones/run1/dronecam1/image858.jpg,62
242,63.815178,-5.625,50,images_vision_drones/run1/dronecam1/image859.jpg,62
243,64.33962323,-5.625,50,images_vision_drones/run1/dronecam1/image860.jpg,61
244,64.97420196,-5.625,50,images_vision_drones/run1/dronecam1/image861.jpg,61
245,65.60878068,-5.625,50,images_vision_drones/run1/dronecam1/image862.jpg,60
246,66.24335941,-5.625,50,images_vision_drones/run1/dronecam1/image863.jpg,60
247,66.76780464,-5.625,50,images_vision_drones/run1/dronecam1/image864.jpg,59
248,67.29224987,-5.625,50,images_vision_drones/run1/dronecam1/image865.jpg,59
249,67.92682859,-5.625,50,images_vision_drones/run1/dronecam1/image866.jpg,59
250,68.56140732,-5.625,50,images_vision_drones/run1/dronecam1/image867.jpg,58
251,69.19598605,-5.625,50,images_vision_drones/run1/dronecam1/image868.jpg,58
252,69.72043128,-5.625,50,images_vision_drones/run1/dronecam1/image869.jpg,57
253,70.35501,-5.625,50,images_vision_drones/run1/dronecam1/image870.jpg,57
254,70.98958873,-5.625,50,images_vision_drones/run1/dronecam1/image871.jpg,56
255,71.62416746,-5.625,50,images_vision_drones/run1/dronecam1/image872.jpg,56
256,72.14861268,-5.625,50,images_vision_drones/run1/dronecam1/image873.jpg,55
257,72.78319141,-5.625,50,images_vision_drones/run1/dronecam1/image874.jpg,55
258,73.41777014,-5.625,50,images_vision_drones/run1/dronecam1/image875.jpg,54
259,74.05234886,-5.625,50,images_vision_drones/run1/dronecam1/image876.jpg,54
260,74.68692759,-5.625,50,images_vision_drones/run1/dronecam1/image877.jpg,53
261,75.32150632,-5.625,50,images_vision_drones/run1/dronecam1/image878.jpg,53
262,75.95608504,-5.625,50,images_vision_drones/run1/dronecam1/image879.jpg,52
263,76.59066377,-5.625,50,images_vision_drones/run1/dronecam1/image880.jpg,52
264,77.2252425,-5.625,50,images_vision_drones/run1/dronecam1/image881.jpg,51
265,77.74968773,-5.625,50,images_vision_drones/run1/dronecam1/image882.jpg,51
266,78.38426645,-5.625,50,images_vision_drones/run1/dronecam1/image883.jpg,51
267,79.01884518,-5.625,50,images_vision_drones/run1/dronecam1/image884.jpg,50
268,28.35743609,-5.625,50,images_vision_drones/run1/dronecam2/image800.jpg,88
269,28.99201481,-5.625,50,images_vision_drones/run1/dronecam2/image801.jpg,88
270,29.51646004,-5.625,50,images_vision_drones/run1/dronecam2/image802.jpg,87
271,30.15103877,-5.625,50,images_vision_drones/run1/dronecam2/image803.jpg,87
272,30.675484,-5.625,50,images_vision_drones/run1/dronecam2/image804.jpg,87
273,31.31006273,-5.625,50,images_vision_drones/run1/dronecam2/image805.jpg,86
274,31.83450795,-5.625,50,images_vision_drones/run1/dronecam2/image806.jpg,86
275,32.46908668,-5.625,50,images_vision_drones/run1/dronecam2/image807.jpg,86
276,33.10366541,-5.625,50,images_vision_drones/run1/dronecam2/image808.jpg,85
277,33.62811064,-5.625,50,images_vision_drones/run1/dronecam2/image809.jpg,85
278,34.26268936,-5.625,50,images_vision_drones/run1/dronecam2/image810.jpg,85
279,34.89726809,-5.625,50,images_vision_drones/run1/dronecam2/image811.jpg,84
280,35.53184682,-5.625,50,images_vision_drones/run1/dronecam2/image812.jpg,84
281,36.16642554,-5.625,50,images_vision_drones/run1/dronecam2/image813.jpg,83
282,36.80100427,-5.625,50,images_vision_drones/run1/dronecam2/image814.jpg,83
283,37.435583,-5.625,50,images_vision_drones/run1/dronecam2/image815.jpg,82
284,38.07016172,-5.625,50,images_vision_drones/run1/dronecam2/image816.jpg,82
285,38.59460695,-5.625,50,images_vision_drones/run1/dronecam2/image817.jpg,82
286,39.22918568,-5.625,50,images_vision_drones/run1/dronecam2/image818.jpg,81
287,39.75363091,-5.625,50,images_vision_drones/run1/dronecam2/image819.jpg,81
288,40.38820963,-5.625,50,images_vision_drones/run1/dronecam2/image820.jpg,80
289,41.02278836,-5.625,50,images_vision_drones/run1/dronecam2/image821.jpg,80
290,41.65736709,-5.625,50,images_vision_drones/run1/dronecam2/image822.jpg,79
291,42.18181232,-5.625,50,images_vision_drones/run1/dronecam2/image823.jpg,79
292,42.70625755,-5.625,50,images_vision_drones/run1/dronecam2/image824.jpg,79
293,77.2252425,-5.625,50,images_vision_drones/run1/dronecam3/image881.jpg,51
294,77.74968773,-5.625,50,images_vision_drones/run1/dronecam3/image882.jpg,51
295,78.38426645,-5.625,50,images_vision_drones/run1/dronecam3/image883.jpg,51
296,79.01884518,-5.625,50,images_vision_drones/run1/dronecam3/image884.jpg,50
297,79.65342391,-5.625,50,images_vision_drones/run1/dronecam3/image885.jpg,50
298,80.17786914,-5.625,50,images_vision_drones/run1/dronecam3/image886.jpg,49
299,80.81244786,-5.625,50,images_vision_drones/run1/dronecam3/image887.jpg,49
300,81.44702659,-5.625,50,images_vision_drones/run1/dronecam3/image888.jpg,48
301,82.08160532,-5.625,50,images_vision_drones/run1/dronecam3/image889.jpg,48
302,82.71618404,-5.625,50,images_vision_drones/run1/dronecam3/image890.jpg,47
303,83.35076277,-5.625,50,images_vision_drones/run1/dronecam3/image891.jpg,47
304,83.9853415,-5.625,50,images_vision_drones/run1/dronecam3/image892.jpg,47
305,84.61992022,-5.625,50,images_vision_drones/run1/dronecam3/image893.jpg,46
306,85.14436545,-5.625,50,images_vision_drones/run1/dronecam3/image894.jpg,46
307,85.77894418,-5.625,50,images_vision_drones/run1/dronecam3/image895.jpg,45
308,86.4135229,-5.625,50,images_vision_drones/run1/dronecam3/image896.jpg,45
309,87.04810163,-5.625,50,images_vision_drones/run1/dronecam3/image897.jpg,45
310,87.57254686,-5.625,50,images_vision_drones/run1/dronecam3/image898.jpg,44
311,88.20712559,-5.625,50,images_vision_drones/run1/dronecam3/image899.jpg,44
312,88.84170431,-5.625,50,images_vision_drones/run1/dronecam3/image900.jpg,44
313,89.47628304,-5.625,50,images_vision_drones/run1/dronecam3/image901.jpg,43
314,90.11086177,-5.625,50,images_vision_drones/run1/dronecam3/image902.jpg,43
315,90.74544049,-5.625,50,images_vision_drones/run1/dronecam3/image903.jpg,42
316,91.38001922,-5.625,50,images_vision_drones/run1/dronecam3/image904.jpg,42
317,92.01459795,-5.625,50,images_vision_drones/run1/dronecam3/image905.jpg,42
318,92.53904318,-5.625,50,images_vision_drones/run1/dronecam3/image906.jpg,41
319,93.1736219,-5.625,50,images_vision_drones/run1/dronecam3/image907.jpg,41
320,93.80820063,-5.625,50,images_vision_drones/run1/dronecam3/image908.jpg,41
321,94.44277936,-5.625,50,images_vision_drones/run1/dronecam3/image909.jpg,40
322,94.96722458,-5.625,50,images_vision_drones/run1/dronecam3/image910.jpg,40
323,95.60180331,-5.625,50,images_vision_drones/run1/dronecam3/image911.jpg,40
324,96.23638204,-5.625,50,images_vision_drones/run1/dronecam3/image912.jpg,39
325,96.87096077,-5.625,50,images_vision_drones/run1/dronecam3/image913.jpg,39
326,97.39540599,-5.625,50,images_vision_drones/run1/dronecam3/image914.jpg,39
327,98.02998472,-5.625,50,images_vision_drones/run1/dronecam3/image915.jpg,38
328,98.66456345,-5.625,50,images_vision_drones/run1/dronecam3/image916.jpg,38
329,99.29914217,-5.625,50,images_vision_drones/run1/dronecam3/image917.jpg,38
330,99.9337209,-5.625,50,images_vision_drones/run1/dronecam3/image918.jpg,37
331,100.5682996,-5.625,50,images_vision_drones/run1/dronecam3/image919.jpg,37
332,101.2028784,-5.625,50,images_vision_drones/run1/dronecam3/image920.jpg,37
333,101.8374571,-5.625,50,images_vision_drones/run1/dronecam3/image921.jpg,36
334,102.3619023,-5.625,50,images_vision_drones/run1/dronecam3/image922.jpg,36
335,102.996481,-5.625,50,images_vision_drones/run1/dronecam3/image923.jpg,36
336,103.6310598,-5.625,50,images_vision_drones/run1/dronecam3/image924.jpg,36
337,104.2656385,-5.625,50,images_vision_drones/run1/dronecam3/image925.jpg,35
338,104.9002172,-5.625,50,images_vision_drones/run1/dronecam3/image926.jpg,35
339,105.4246624,-5.625,50,images_vision_drones/run1/dronecam3/image927.jpg,35
340,106.0592412,-5.625,50,images_vision_drones/run1/dronecam3/image928.jpg,34
341,106.6938199,-5.625,50,images_vision_drones/run1/dronecam3/image929.jpg,34
342,107.3283986,-5.625,50,images_vision_drones/run1/dronecam3/image930.jpg,34
343,107.9629774,-5.625,50,images_vision_drones/run1/dronecam3/image931.jpg,34
344,108.5975561,-5.625,50,images_vision_drones/run1/dronecam3/image932.jpg,33
345,109.2321348,-5.625,50,images_vision_drones/run1/dronecam3/image933.jpg,33
346,109.8667135,-5.625,50,images_vision_drones/run1/dronecam3/image934.jpg,33
