index,X,Y,Z,image_path,beam
1178,40.16461799,-1.875,50,images_vision_drones/run5/dronecam2/image2334.jpg,81
3287,149.6503814,-5.625,50,images_vision_drones/run16/dronecam3/image3528.jpg,22
2496,70.33314296,1.875,50,images_vision_drones/run13/dronecam1/image846.jpg,56
3212,104.6203733,-5.625,50,images_vision_drones/run16/dronecam3/image3453.jpg,35
1783,122.1731269,1.875,50,images_vision_drones/run9/dronecam2/image1468.jpg,27
1720,160.2936361,1.875,50,images_vision_drones/run9/dronecam2/image1405.jpg,19
572,98.9459421,1.875,50,images_vision_drones/run2/dronecam2/image1525.jpg,37
241,63.18059927,-5.625,50,images_vision_drones/run1/dronecam1/image858.jpg,62
2360,80.65658476,-1.875,50,images_vision_drones/run12/dronecam3/image4220.jpg,48
1562,130.5574625,1.875,50,images_vision_drones/run8/dronecam2/image856.jpg,25
3489,151.9848131,-1.875,50,images_vision_drones/run17/dronecam3/image4071.jpg,21
593,86.14201633,1.875,50,images_vision_drones/run2/dronecam2/image1546.jpg,44
2537,165.8246358,1.875,50,images_vision_drones/run13/dronecam2/image687.jpg,18
1796,114.2585489,1.875,50,images_vision_drones/run9/dronecam2/image1481.jpg,30
1709,166.9164541,1.875,50,images_vision_drones/run9/dronecam2/image1394.jpg,18
3298,156.4347476,-5.625,50,images_vision_drones/run16/dronecam3/image3539.jpg,20
2410,112.3846095,-1.875,50,images_vision_drones/run12/dronecam3/image4270.jpg,31
1093,119.3330643,-1.875,50,images_vision_drones/run5/dronecam3/image2441.jpg,29
3168,78.24980488,-5.625,50,images_vision_drones/run16/dronecam3/image3409.jpg,51
2031,131.31623,-5.625,50,images_vision_drones/run10/dronecam3/image2822.jpg,26
2172,137.3425988,5.625,50,images_vision_drones/run11/dronecam2/image3518.jpg,23
500,142.6591027,1.875,50,images_vision_drones/run2/dronecam2/image1453.jpg,22
2536,166.4642251,1.875,50,images_vision_drones/run13/dronecam2/image686.jpg,18
2390,99.69339958,-1.875,50,images_vision_drones/run12/dronecam3/image4250.jpg,37
159,69.9276152,5.625,50,images_vision_drones/run7/dronecam1/image306.jpg,18
2698,73.1382275,5.625,50,images_vision_drones/run14/dronecam1/image1475.jpg,54
2300,58.44696747,-1.875,50,images_vision_drones/run12/dronecam1/image4185.jpg,66
3370,79.85916796,-1.875,50,images_vision_drones/run17/dronecam3/image3952.jpg,49
1090,117.1133882,-1.875,50,images_vision_drones/run5/dronecam3/image2438.jpg,29
3258,132.3778421,-5.625,50,images_vision_drones/run16/dronecam3/image3499.jpg,25
1904,67.48529699,-5.625,50,images_vision_drones/run10/dronecam1/image2717.jpg,59
2764,146.9562322,5.625,50,images_vision_drones/run14/dronecam2/image1353.jpg,21
565,103.2139174,1.875,50,images_vision_drones/run2/dronecam2/image1518.jpg,35
2056,146.5140712,-5.625,50,images_vision_drones/run10/dronecam3/image2847.jpg,22
2436,128.8831823,-1.875,50,images_vision_drones/run12/dronecam3/image4296.jpg,26
3327,61.63965216,-1.875,50,images_vision_drones/run17/dronecam1/image3925.jpg,64
2067,153.2011213,-5.625,50,images_vision_drones/run10/dronecam3/image2858.jpg,21
3055,142.4818604,-1.875,50,images_vision_drones/run15/dronecam3/image2137.jpg,22
2609,122.6372243,1.875,50,images_vision_drones/run13/dronecam2/image759.jpg,27
1292,73.29225406,-5.625,50,images_vision_drones/run6/dronecam1/image4420.jpg,54
337,104.2656385,-5.625,50,images_vision_drones/run1/dronecam3/image925.jpg,35
2727,55.59132476,5.625,50,images_vision_drones/run14/dronecam1/image1504.jpg,113
2232,101.202052,5.625,50,images_vision_drones/run11/dronecam2/image3578.jpg,35
2648,99.12475069,1.875,50,images_vision_drones/run13/dronecam2/image798.jpg,37
3145,74.54924153,-5.625,50,images_vision_drones/run16/dronecam1/image3403.jpg,53
3464,136.8323666,-1.875,50,images_vision_drones/run17/dronecam3/image4046.jpg,24
3022,122.3053845,-1.875,50,images_vision_drones/run15/dronecam3/image2104.jpg,28
1108,130.4314446,-1.875,50,images_vision_drones/run5/dronecam3/image2456.jpg,25
2721,59.22171843,5.625,50,images_vision_drones/run14/dronecam1/image1498.jpg,113
1163,171.1255058,-1.875,50,images_vision_drones/run5/dronecam3/image2511.jpg,18
2664,89.52754811,1.875,50,images_vision_drones/run13/dronecam2/image814.jpg,42
1520,155.7295147,1.875,50,images_vision_drones/run8/dronecam2/image814.jpg,20
2842,99.76111443,5.625,50,images_vision_drones/run14/dronecam2/image1431.jpg,36
1816,102.1440523,1.875,50,images_vision_drones/run9/dronecam2/image1501.jpg,35
2317,69.23449587,-1.875,50,images_vision_drones/run12/dronecam1/image4202.jpg,57
2558,153.1885434,1.875,50,images_vision_drones/run13/dronecam2/image708.jpg,20
3422,111.3762566,-1.875,50,images_vision_drones/run17/dronecam3/image4004.jpg,32
72,122.0438574,5.625,50,images_vision_drones/run7/dronecam2/image221.jpg,18
2990,102.6716797,-1.875,50,images_vision_drones/run15/dronecam3/image2072.jpg,35
186,53.47783759,5.625,50,images_vision_drones/run7/dronecam1/image333.jpg,18
2612,120.7184565,1.875,50,images_vision_drones/run13/dronecam2/image762.jpg,28
3388,90.7689294,-1.875,50,images_vision_drones/run17/dronecam3/image3970.jpg,42
94,108.5263676,5.625,50,images_vision_drones/run7/dronecam2/image243.jpg,18
111,98.10311918,5.625,50,images_vision_drones/run7/dronecam2/image260.jpg,18
3046,136.9080176,-1.875,50,images_vision_drones/run15/dronecam3/image2128.jpg,24
2561,151.428832,1.875,50,images_vision_drones/run13/dronecam2/image711.jpg,20
1267,58.15181531,-5.625,50,images_vision_drones/run6/dronecam1/image4395.jpg,67
2945,40.75401,-1.875,50,images_vision_drones/run15/dronecam2/image1971.jpg,81
123,90.77411207,5.625,50,images_vision_drones/run7/dronecam2/image272.jpg,18
2111,54.32699399,5.625,50,images_vision_drones/run11/dronecam1/image3656.jpg,113
2998,107.5514016,-1.875,50,images_vision_drones/run15/dronecam3/image2080.jpg,33
2866,85.23953975,5.625,50,images_vision_drones/run14/dronecam2/image1455.jpg,45
489,149.3194176,1.875,50,images_vision_drones/run2/dronecam2/image1442.jpg,21
237,60.75241786,-5.625,50,images_vision_drones/run1/dronecam1/image854.jpg,64
1126,143.749501,-1.875,50,images_vision_drones/run5/dronecam3/image2474.jpg,22
2814,116.7029516,5.625,50,images_vision_drones/run14/dronecam2/image1403.jpg,29
2013,120.3737844,-5.625,50,images_vision_drones/run10/dronecam3/image2804.jpg,29
1936,39.52126919,-5.625,50,images_vision_drones/run10/dronecam2/image2671.jpg,81
2550,157.9871447,1.875,50,images_vision_drones/run13/dronecam2/image700.jpg,19
3398,96.82990798,-1.875,50,images_vision_drones/run17/dronecam3/image3980.jpg,38
3149,77.01628377,-5.625,50,images_vision_drones/run16/dronecam1/image3407.jpg,52
3393,93.79941869,-1.875,50,images_vision_drones/run17/dronecam3/image3975.jpg,40
3243,123.279813,-5.625,50,images_vision_drones/run16/dronecam3/image3484.jpg,28
339,105.4246624,-5.625,50,images_vision_drones/run1/dronecam3/image927.jpg,35
3037,131.4437728,-1.875,50,images_vision_drones/run15/dronecam3/image2119.jpg,25
581,93.4275431,1.875,50,images_vision_drones/run2/dronecam2/image1534.jpg,40
1977,98.48889303,-5.625,50,images_vision_drones/run10/dronecam3/image2768.jpg,38
1850,81.46909757,1.875,50,images_vision_drones/run9/dronecam2/image1535.jpg,47
3026,124.7165412,-1.875,50,images_vision_drones/run15/dronecam3/image2108.jpg,27
620,37.01896453,1.875,50,images_vision_drones/run2/dronecam3/image1627.jpg,84
1368,104.0879374,-5.625,50,images_vision_drones/run6/dronecam3/image4471.jpg,35
138,81.65334157,5.625,50,images_vision_drones/run7/dronecam2/image287.jpg,18
1490,53.72579832,1.875,50,images_vision_drones/run8/dronecam1/image984.jpg,70
1261,54.52243438,-5.625,50,images_vision_drones/run6/dronecam1/image4389.jpg,69
2295,55.274165,-1.875,50,images_vision_drones/run12/dronecam1/image4180.jpg,69
1679,63.86292225,1.875,50,images_vision_drones/run9/dronecam1/image1564.jpg,23
598,83.23297266,1.875,50,images_vision_drones/run2/dronecam2/image1551.jpg,46
2118,50.09265475,5.625,50,images_vision_drones/run11/dronecam1/image3663.jpg,113
227,54.73703109,-5.625,50,images_vision_drones/run1/dronecam1/image844.jpg,69
1107,129.6915526,-1.875,50,images_vision_drones/run5/dronecam3/image2455.jpg,26
956,98.56949569,-5.625,50,images_vision_drones/run4/dronecam3/image1860.jpg,38
281,36.16642554,-5.625,50,images_vision_drones/run1/dronecam2/image813.jpg,83
1710,166.4311948,1.875,50,images_vision_drones/run9/dronecam2/image1395.jpg,18
2812,117.9130828,5.625,50,images_vision_drones/run14/dronecam2/image1401.jpg,28
1380,111.3466992,-5.625,50,images_vision_drones/run6/dronecam3/image4483.jpg,32
2658,93.04697089,1.875,50,images_vision_drones/run13/dronecam2/image808.jpg,40
962,102.1809401,-5.625,50,images_vision_drones/run4/dronecam3/image1866.jpg,36
2837,102.7864425,5.625,50,images_vision_drones/run14/dronecam2/image1426.jpg,34
3450,128.3469966,-1.875,50,images_vision_drones/run17/dronecam3/image4032.jpg,26
189,51.68607418,5.625,50,images_vision_drones/run7/dronecam1/image336.jpg,18
323,95.60180331,-5.625,50,images_vision_drones/run1/dronecam3/image911.jpg,40
96,107.2238897,5.625,50,images_vision_drones/run7/dronecam2/image245.jpg,18
1454,75.27847544,1.875,50,images_vision_drones/run8/dronecam1/image948.jpg,52
2647,99.76433995,1.875,50,images_vision_drones/run13/dronecam2/image797.jpg,36
1590,113.7760943,1.875,50,images_vision_drones/run8/dronecam2/image884.jpg,30
528,125.5872017,1.875,50,images_vision_drones/run2/dronecam2/image1481.jpg,26
1573,123.976466,1.875,50,images_vision_drones/run8/dronecam2/image867.jpg,27
3291,152.1174237,-5.625,50,images_vision_drones/run16/dronecam3/image3532.jpg,21
76,119.600855,5.625,50,images_vision_drones/run7/dronecam2/image225.jpg,18
92,109.8288455,5.625,50,images_vision_drones/run7/dronecam2/image241.jpg,18
1081,110.45436,-1.875,50,images_vision_drones/run5/dronecam3/image2429.jpg,32
3014,117.368254,-1.875,50,images_vision_drones/run15/dronecam3/image2096.jpg,29
3293,153.3509448,-5.625,50,images_vision_drones/run16/dronecam3/image3534.jpg,21
2753,153.6119539,5.625,50,images_vision_drones/run14/dronecam2/image1342.jpg,20
172,62.10932262,5.625,50,images_vision_drones/run7/dronecam1/image319.jpg,18
506,138.9078315,1.875,50,images_vision_drones/run2/dronecam2/image1459.jpg,23
271,30.15103877,-5.625,50,images_vision_drones/run1/dronecam2/image803.jpg,87
1700,51.10254558,1.875,50,images_vision_drones/run9/dronecam1/image1585.jpg,73
2070,78.89743944,5.625,50,images_vision_drones/run11/dronecam1/image3615.jpg,49
1853,79.69207828,1.875,50,images_vision_drones/run9/dronecam2/image1538.jpg,49
2153,148.8050473,5.625,50,images_vision_drones/run11/dronecam2/image3499.jpg,20
3176,82.87713091,-5.625,50,images_vision_drones/run16/dronecam3/image3417.jpg,47
1776,126.3730455,1.875,50,images_vision_drones/run9/dronecam2/image1461.jpg,26
1508,162.968265,1.875,50,images_vision_drones/run8/dronecam2/image802.jpg,18
1254,50.27013842,-5.625,50,images_vision_drones/run6/dronecam1/image4382.jpg,73
1866,44.38457837,-5.625,50,images_vision_drones/run10/dronecam1/image2679.jpg,77
205,41.65736709,-5.625,50,images_vision_drones/run1/dronecam1/image822.jpg,79
1382,112.5925293,-5.625,50,images_vision_drones/run6/dronecam3/image4485.jpg,32
3386,89.55673368,-1.875,50,images_vision_drones/run17/dronecam3/image3968.jpg,43
588,89.15956784,1.875,50,images_vision_drones/run2/dronecam2/image1541.jpg,42
3328,62.4090887,-1.875,50,images_vision_drones/run17/dronecam1/image3926.jpg,63
1322,41.87365573,-5.625,50,images_vision_drones/run6/dronecam2/image4368.jpg,79
632,162.6507018,5.625,50,images_vision_drones/run3/dronecam2/image429.jpg,18
3057,143.6352493,-1.875,50,images_vision_drones/run15/dronecam3/image2139.jpg,22
2947,41.95958837,-1.875,50,images_vision_drones/run15/dronecam2/image1973.jpg,80
2195,123.5066646,5.625,50,images_vision_drones/run11/dronecam2/image3541.jpg,27
102,103.6403629,5.625,50,images_vision_drones/run7/dronecam2/image251.jpg,18
3225,112.4848814,-5.625,50,images_vision_drones/run16/dronecam3/image3466.jpg,32
1013,132.8782173,-5.625,50,images_vision_drones/run4/dronecam3/image1917.jpg,25
2470,150.4582391,-1.875,50,images_vision_drones/run12/dronecam3/image4330.jpg,21
1729,154.8019574,1.875,50,images_vision_drones/run9/dronecam2/image1414.jpg,20
858,42.59210783,-5.625,50,images_vision_drones/run4/dronecam1/image1767.jpg,79
1640,83.83273314,1.875,50,images_vision_drones/run8/dronecam2/image934.jpg,46
132,85.23686837,5.625,50,images_vision_drones/run7/dronecam2/image281.jpg,18
787,70.55122122,5.625,50,images_vision_drones/run3/dronecam1/image581.jpg,25
875,52.82453357,-5.625,50,images_vision_drones/run4/dronecam1/image1784.jpg,71
557,108.1071045,1.875,50,images_vision_drones/run2/dronecam2/image1510.jpg,32
2321,71.77273784,-1.875,50,images_vision_drones/run12/dronecam1/image4206.jpg,55
701,120.8637751,5.625,50,images_vision_drones/run3/dronecam2/image498.jpg,27
295,78.38426645,-5.625,50,images_vision_drones/run1/dronecam3/image883.jpg,51
69,123.8356208,5.625,50,images_vision_drones/run7/dronecam2/image218.jpg,18
915,76.90082942,-5.625,50,images_vision_drones/run4/dronecam1/image1824.jpg,52
552,111.0161482,1.875,50,images_vision_drones/run2/dronecam2/image1505.jpg,31
1088,115.6336042,-1.875,50,images_vision_drones/run5/dronecam3/image2436.jpg,30
2682,78.65116702,1.875,50,images_vision_drones/run13/dronecam2/image832.jpg,50
208,43.23070277,-5.625,50,images_vision_drones/run1/dronecam1/image825.jpg,78
961,101.5790327,-5.625,50,images_vision_drones/run4/dronecam3/image1865.jpg,37
1724,157.8707368,1.875,50,images_vision_drones/run9/dronecam2/image1409.jpg,19
2788,132.4346575,5.625,50,images_vision_drones/run14/dronecam2/image1377.jpg,24
970,106.9961992,-5.625,50,images_vision_drones/run4/dronecam3/image1874.jpg,34
2117,50.71293932,5.625,50,images_vision_drones/run11/dronecam1/image3662.jpg,113
3461,135.014073,-1.875,50,images_vision_drones/run17/dronecam3/image4043.jpg,24
2476,154.2656021,-1.875,50,images_vision_drones/run12/dronecam3/image4336.jpg,20
887,60.04742232,-5.625,50,images_vision_drones/run4/dronecam1/image1796.jpg,65
3493,154.4092045,-1.875,50,images_vision_drones/run17/dronecam3/image4075.jpg,20
3020,121.0423976,-1.875,50,images_vision_drones/run15/dronecam3/image2102.jpg,28
1994,108.823425,-5.625,50,images_vision_drones/run10/dronecam3/image2785.jpg,33
2138,157.7863577,5.625,50,images_vision_drones/run11/dronecam2/image3484.jpg,19
1287,70.28578815,-5.625,50,images_vision_drones/run6/dronecam1/image4415.jpg,57
1026,140.7030134,-5.625,50,images_vision_drones/run4/dronecam3/image1930.jpg,23
2743,159.66261,5.625,50,images_vision_drones/run14/dronecam2/image1332.jpg,19
1190,45.34386214,-1.875,50,images_vision_drones/run5/dronecam1/image2341.jpg,77
2239,97.0753655,5.625,50,images_vision_drones/run11/dronecam2/image3585.jpg,37
2771,142.7207729,5.625,50,images_vision_drones/run14/dronecam2/image1360.jpg,22
3002,110.0199669,-1.875,50,images_vision_drones/run15/dronecam3/image2084.jpg,32
2122,47.7191692,5.625,50,images_vision_drones/run11/dronecam1/image3667.jpg,76
2881,41.95958837,-1.875,50,images_vision_drones/run15/dronecam1/image1973.jpg,80
2856,91.29019587,5.625,50,images_vision_drones/run14/dronecam2/image1445.jpg,41
530,124.4452858,1.875,50,images_vision_drones/run2/dronecam2/image1483.jpg,27
3353,79.2530701,-1.875,50,images_vision_drones/run17/dronecam1/image3951.jpg,49
1238,40.62782568,-5.625,50,images_vision_drones/run6/dronecam1/image4366.jpg,80
1973,96.05723844,-5.625,50,images_vision_drones/run10/dronecam3/image2764.jpg,39
2748,156.637282,5.625,50,images_vision_drones/run14/dronecam2/image1337.jpg,19
3264,135.771647,-5.625,50,images_vision_drones/run16/dronecam3/image3505.jpg,25
2163,142.7098544,5.625,50,images_vision_drones/run11/dronecam2/image3509.jpg,22
867,48.0092744,-5.625,50,images_vision_drones/run4/dronecam1/image1776.jpg,75
1428,140.3817467,-5.625,50,images_vision_drones/run6/dronecam3/image4531.jpg,23
3437,120.4677244,-1.875,50,images_vision_drones/run17/dronecam3/image4019.jpg,28
1920,77.21191536,-5.625,50,images_vision_drones/run10/dronecam1/image2733.jpg,51
1880,52.89536944,-5.625,50,images_vision_drones/run10/dronecam1/image2693.jpg,71
2475,153.6310416,-1.875,50,images_vision_drones/run12/dronecam3/image4335.jpg,20
104,102.337885,5.625,50,images_vision_drones/run7/dronecam2/image253.jpg,18
910,73.89129244,-5.625,50,images_vision_drones/run4/dronecam1/image1819.jpg,54
77,118.9496161,5.625,50,images_vision_drones/run7/dronecam2/image226.jpg,18
378,129.5124318,-5.625,50,images_vision_drones/run1/dronecam3/image966.jpg,26
1467,67.54554509,1.875,50,images_vision_drones/run8/dronecam1/image961.jpg,58
623,168.1624268,5.625,50,images_vision_drones/run3/dronecam2/image420.jpg,17
1967,92.40975655,-5.625,50,images_vision_drones/run10/dronecam3/image2758.jpg,41
1381,111.9696142,-5.625,50,images_vision_drones/run6/dronecam3/image4484.jpg,32
3459,133.8018773,-1.875,50,images_vision_drones/run17/dronecam3/image4041.jpg,25
108,99.89488258,5.625,50,images_vision_drones/run7/dronecam2/image257.jpg,18
1716,162.7165354,1.875,50,images_vision_drones/run9/dronecam2/image1401.jpg,18
3185,88.42797593,-5.625,50,images_vision_drones/run16/dronecam3/image3426.jpg,44
2319,70.50361686,-1.875,50,images_vision_drones/run12/dronecam1/image4204.jpg,56
955,97.96758829,-5.625,50,images_vision_drones/run4/dronecam3/image1859.jpg,38
820,50.59444147,5.625,50,images_vision_drones/run3/dronecam1/image614.jpg,113
1042,81.59857119,-1.875,50,images_vision_drones/run5/dronecam3/image2390.jpg,48
1582,118.5474033,1.875,50,images_vision_drones/run8/dronecam2/image876.jpg,29
1493,51.91611076,1.875,50,images_vision_drones/run8/dronecam1/image987.jpg,72
442,61.26788449,1.875,50,images_vision_drones/run2/dronecam1/image1587.jpg,23
1182,43.12418607,-1.875,50,images_vision_drones/run5/dronecam2/image2338.jpg,79
2217,110.2910151,5.625,50,images_vision_drones/run11/dronecam2/image3563.jpg,31
3399,97.43600584,-1.875,50,images_vision_drones/run17/dronecam3/image3981.jpg,38
3417,108.3457673,-1.875,50,images_vision_drones/run17/dronecam3/image3999.jpg,33
24,151.3598858,5.625,50,images_vision_drones/run7/dronecam2/image173.jpg,18
1733,152.3790581,1.875,50,images_vision_drones/run9/dronecam2/image1418.jpg,20
1151,162.2468015,-1.875,50,images_vision_drones/run5/dronecam3/image2499.jpg,19
1299,77.54455001,-5.625,50,images_vision_drones/run6/dronecam1/image4427.jpg,51
2166,140.9566534,5.625,50,images_vision_drones/run11/dronecam2/image3512.jpg,22
1636,86.13660081,1.875,50,images_vision_drones/run8/dronecam2/image930.jpg,44
1117,137.0904728,-1.875,50,images_vision_drones/run5/dronecam3/image2465.jpg,24
2003,114.2946479,-5.625,50,images_vision_drones/run10/dronecam3/image2794.jpg,31
2490,73.85256574,1.875,50,images_vision_drones/run13/dronecam1/image840.jpg,53
1188,43.8640781,-1.875,50,images_vision_drones/run5/dronecam1/image2339.jpg,78
3089,40.9309256,-5.625,50,images_vision_drones/run16/dronecam1/image3347.jpg,80
2335,30.52630574,-1.875,50,images_vision_drones/run12/dronecam2/image4141.jpg,87
2032,131.9241437,-5.625,50,images_vision_drones/run10/dronecam3/image2823.jpg,26
419,75.32223401,1.875,50,images_vision_drones/run2/dronecam1/image1564.jpg,52
335,102.996481,-5.625,50,images_vision_drones/run1/dronecam3/image923.jpg,36
1862,41.95292378,-5.625,50,images_vision_drones/run10/dronecam1/image2675.jpg,79
3313,50.86754062,-1.875,50,images_vision_drones/run17/dronecam1/image3911.jpg,73
777,76.68740201,5.625,50,images_vision_drones/run3/dronecam1/image571.jpg,51
113,96.96259474,5.625,50,images_vision_drones/run7/dronecam2/image262.jpg,18
122,91.42535104,5.625,50,images_vision_drones/run7/dronecam2/image271.jpg,18
524,127.9795413,1.875,50,images_vision_drones/run2/dronecam2/image1477.jpg,26
3427,114.4067459,-1.875,50,images_vision_drones/run17/dronecam3/image4009.jpg,30
985,116.0248102,-5.625,50,images_vision_drones/run4/dronecam3/image1889.jpg,30
1143,156.3276654,-1.875,50,images_vision_drones/run5/dronecam3/image2491.jpg,20
2113,53.08642487,5.625,50,images_vision_drones/run11/dronecam1/image3658.jpg,113
16,156.2458905,5.625,50,images_vision_drones/run7/dronecam2/image165.jpg,18
1882,54.11119674,-5.625,50,images_vision_drones/run10/dronecam1/image2695.jpg,70
1425,138.5130016,-5.625,50,images_vision_drones/run6/dronecam3/image4528.jpg,24
474,41.91215166,1.875,50,images_vision_drones/run2/dronecam1/image1619.jpg,80
3044,135.7546288,-1.875,50,images_vision_drones/run15/dronecam3/image2126.jpg,24
1404,125.8642229,-5.625,50,images_vision_drones/run6/dronecam3/image4507.jpg,27
261,75.32150632,-5.625,50,images_vision_drones/run1/dronecam1/image878.jpg,53
3172,80.56346789,-5.625,50,images_vision_drones/run16/dronecam3/image3413.jpg,49
231,57.1652125,-5.625,50,images_vision_drones/run1/dronecam1/image848.jpg,67
2819,113.6776235,5.625,50,images_vision_drones/run14/dronecam2/image1408.jpg,30
959,100.3752179,-5.625,50,images_vision_drones/run4/dronecam3/image1863.jpg,37
2086,69.29584455,5.625,50,images_vision_drones/run11/dronecam1/image3631.jpg,24
3102,48.79543364,-5.625,50,images_vision_drones/run16/dronecam1/image3360.jpg,74
1165,30.54602171,-1.875,50,images_vision_drones/run5/dronecam2/image2321.jpg,87
1195,49.04332225,-1.875,50,images_vision_drones/run5/dronecam1/image2346.jpg,74
3059,144.8982361,-1.875,50,images_vision_drones/run15/dronecam3/image2141.jpg,22
846,38.37875606,-5.625,50,images_vision_drones/run4/dronecam2/image1760.jpg,82
2667,87.76783673,1.875,50,images_vision_drones/run13/dronecam2/image817.jpg,43
3072,152.8884546,-1.875,50,images_vision_drones/run15/dronecam3/image2154.jpg,20
3050,139.4339913,-1.875,50,images_vision_drones/run15/dronecam3/image2132.jpg,23
2891,48.15970566,-1.875,50,images_vision_drones/run15/dronecam1/image1983.jpg,75
477,156.4964366,1.875,50,images_vision_drones/run2/dronecam2/image1430.jpg,19
766,81.4662947,5.625,50,images_vision_drones/run3/dronecam2/image563.jpg,47
931,83.52181078,-5.625,50,images_vision_drones/run4/dronecam3/image1835.jpg,47
313,89.47628304,-5.625,50,images_vision_drones/run1/dronecam3/image901.jpg,43
464,47.94725469,1.875,50,images_vision_drones/run2/dronecam1/image1609.jpg,75
3140,71.61881796,-5.625,50,images_vision_drones/run16/dronecam1/image3398.jpg,56
817,52.46780869,5.625,50,images_vision_drones/run3/dronecam1/image611.jpg,113
1064,97.87619566,-1.875,50,images_vision_drones/run5/dronecam3/image2412.jpg,38
2577,141.8316294,1.875,50,images_vision_drones/run13/dronecam2/image727.jpg,22
28,148.9168834,5.625,50,images_vision_drones/run7/dronecam2/image177.jpg,18
1564,129.4055287,1.875,50,images_vision_drones/run8/dronecam2/image858.jpg,25
650,151.7356283,5.625,50,images_vision_drones/run3/dronecam2/image447.jpg,20
2058,147.7298985,-5.625,50,images_vision_drones/run10/dronecam3/image2849.jpg,22
1945,79.0356563,-5.625,50,images_vision_drones/run10/dronecam3/image2736.jpg,50
1230,74.939543,-1.875,50,images_vision_drones/run5/dronecam1/image2381.jpg,53
1940,41.95292378,-5.625,50,images_vision_drones/run10/dronecam2/image2675.jpg,79
1772,128.7959449,1.875,50,images_vision_drones/run9/dronecam2/image1457.jpg,25
2574,143.5913408,1.875,50,images_vision_drones/run13/dronecam2/image724.jpg,22
