index,X,Y,Z,image_path,beam
587,157.8074494,-1.875,50,images_vision_drones/run5/dronecam1/image2493.jpg,64
2883,156.4347476,-5.625,50,images_vision_drones/run16/dronecam1/image3539.jpg,63
3071,158.0457916,-1.875,50,images_vision_drones/run17/dronecam1/image4081.jpg,64
1001,93.19979457,-5.625,50,images_vision_drones/run6/dronecam2/image4453.jpg,26
896,135.8877543,-5.625,50,images_vision_drones/run4/dronecam2/image1922.jpg,45
2161,84.46394772,-1.875,50,images_vision_drones/run12/dronecam2/image4226.jpg,24
1861,136.1795392,-5.625,50,images_vision_drones/run10/dronecam2/image2830.jpg,46
3055,148.3482259,-1.875,50,images_vision_drones/run17/dronecam1/image4065.jpg,59
1052,123.9954779,-5.625,50,images_vision_drones/run6/dronecam2/image4504.jpg,38
1392,109.0047854,1.875,50,images_vision_drones/run8/dronecam3/image892.jpg,32
441,120.8637751,5.625,50,images_vision_drones/run3/dronecam3/image498.jpg,38
1708,148.3378122,-5.625,50,images_vision_drones/run10/dronecam1/image2850.jpg,59
1967,113.2847852,5.625,50,images_vision_drones/run11/dronecam3/image3558.jpg,34
2766,87.91247791,-1.875,50,images_vision_drones/run15/dronecam2/image2048.jpg,24
352,50.44810218,1.875,50,images_vision_drones/run2/dronecam3/image1605.jpg,18
474,100.9069953,5.625,50,images_vision_drones/run3/dronecam3/image531.jpg,29
1543,140.2645615,1.875,50,images_vision_drones/run9/dronecam3/image1438.jpg,49
13,147.8889926,-5.625,50,images_vision_drones/run1/dronecam1/image996.jpg,59
1011,99.21272638,-5.625,50,images_vision_drones/run6/dronecam2/image4463.jpg,27
162,138.0661335,-5.625,50,images_vision_drones/run1/dronecam2/image980.jpg,47
559,49.45390661,5.625,50,images_vision_drones/run3/dronecam3/image616.jpg,18
937,54.52243438,-5.625,50,images_vision_drones/run6/dronecam2/image4389.jpg,18
2203,111.1154885,-1.875,50,images_vision_drones/run12/dronecam2/image4268.jpg,32
137,122.6421993,-5.625,50,images_vision_drones/run1/dronecam2/image955.jpg,37
2038,70.53641367,5.625,50,images_vision_drones/run11/dronecam3/image3629.jpg,22
858,113.0152732,-5.625,50,images_vision_drones/run4/dronecam2/image1884.jpg,33
1408,99.46216747,1.875,50,images_vision_drones/run8/dronecam3/image908.jpg,28
590,160.0271255,-1.875,50,images_vision_drones/run5/dronecam1/image2496.jpg,65
2822,122.3053845,-1.875,50,images_vision_drones/run15/dronecam2/image2104.jpg,37
29,56.53063377,-5.625,50,images_vision_drones/run1/dronecam2/image847.jpg,18
2100,154.2656021,-1.875,50,images_vision_drones/run12/dronecam1/image4336.jpg,62
2806,112.4311236,-1.875,50,images_vision_drones/run15/dronecam2/image2088.jpg,33
4,142.5081846,-5.625,50,images_vision_drones/run1/dronecam1/image987.jpg,56
1364,125.7861535,1.875,50,images_vision_drones/run8/dronecam3/image864.jpg,40
2885,49.87557553,-5.625,50,images_vision_drones/run16/dronecam2/image3362.jpg,17
3144,91.98112511,-1.875,50,images_vision_drones/run17/dronecam2/image3972.jpg,26
1358,129.4055287,1.875,50,images_vision_drones/run8/dronecam3/image858.jpg,42
2060,57.3207641,5.625,50,images_vision_drones/run11/dronecam3/image3651.jpg,19
2116,55.9087255,-1.875,50,images_vision_drones/run12/dronecam2/image4181.jpg,18
2369,103.923352,1.875,50,images_vision_drones/run13/dronecam3/image790.jpg,30
3045,142.2872473,-1.875,50,images_vision_drones/run17/dronecam1/image4055.jpg,50
302,80.73212517,1.875,50,images_vision_drones/run2/dronecam3/image1555.jpg,23
172,156.4964366,1.875,50,images_vision_drones/run2/dronecam1/image1430.jpg,63
1136,137.842396,5.625,50,images_vision_drones/run7/dronecam3/image195.jpg,69
397,144.4589126,5.625,50,images_vision_drones/run3/dronecam1/image459.jpg,53
1350,134.1768376,1.875,50,images_vision_drones/run8/dronecam3/image850.jpg,45
1958,118.6520408,5.625,50,images_vision_drones/run11/dronecam3/image3549.jpg,37
127,116.6268125,-5.625,50,images_vision_drones/run1/dronecam2/image945.jpg,34
2614,82.21421169,5.625,50,images_vision_drones/run14/dronecam3/image1460.jpg,24
1413,96.33697245,1.875,50,images_vision_drones/run8/dronecam3/image913.jpg,27
2917,69.15177573,-5.625,50,images_vision_drones/run16/dronecam2/image3394.jpg,20
3004,121.4295313,-5.625,50,images_vision_drones/run16/dronecam2/image3481.jpg,37
2870,148.5702395,-5.625,50,images_vision_drones/run16/dronecam1/image3526.jpg,59
583,154.8478813,-1.875,50,images_vision_drones/run5/dronecam1/image2489.jpg,62
2522,137.880248,5.625,50,images_vision_drones/run14/dronecam3/image1368.jpg,48
1671,62.73178298,1.875,50,images_vision_drones/run9/dronecam3/image1566.jpg,20
111,106.6938199,-5.625,50,images_vision_drones/run1/dronecam2/image929.jpg,30
672,91.21716747,-1.875,50,images_vision_drones/run5/dronecam2/image2403.jpg,25
1229,81.0021026,5.625,50,images_vision_drones/run7/dronecam3/image288.jpg,69
2316,135.7538496,1.875,50,images_vision_drones/run13/dronecam3/image737.jpg,46
2152,78.75290328,-1.875,50,images_vision_drones/run12/dronecam2/image4217.jpg,22
725,130.4314446,-1.875,50,images_vision_drones/run5/dronecam2/image2456.jpg,42
2318,134.6337275,1.875,50,images_vision_drones/run13/dronecam3/image739.jpg,45
7,144.3017872,-5.625,50,images_vision_drones/run1/dronecam1/image990.jpg,57
2010,87.4737706,5.625,50,images_vision_drones/run11/dronecam3/image3601.jpg,25
1518,152.3790581,1.875,50,images_vision_drones/run9/dronecam1/image1418.jpg,61
2242,135.8633477,-1.875,50,images_vision_drones/run12/dronecam2/image4307.jpg,46
290,88.01765194,1.875,50,images_vision_drones/run2/dronecam3/image1543.jpg,25
231,123.8200739,1.875,50,images_vision_drones/run2/dronecam3/image1484.jpg,39
443,119.7232402,5.625,50,images_vision_drones/run3/dronecam3/image500.jpg,37
1625,90.51481485,1.875,50,images_vision_drones/run9/dronecam3/image1520.jpg,26
2264,164.0649245,1.875,50,images_vision_drones/run13/dronecam1/image690.jpg,68
1451,73.6323615,1.875,50,images_vision_drones/run8/dronecam3/image951.jpg,22
946,59.91245116,-5.625,50,images_vision_drones/run6/dronecam2/image4398.jpg,19
1021,105.3337674,-5.625,50,images_vision_drones/run6/dronecam2/image4473.jpg,29
2230,128.2486218,-1.875,50,images_vision_drones/run12/dronecam2/image4295.jpg,41
2468,167.528463,5.625,50,images_vision_drones/run14/dronecam1/image1319.jpg,71
2272,159.2663232,1.875,50,images_vision_drones/run13/dronecam1/image698.jpg,65
1033,112.5925293,-5.625,50,images_vision_drones/run6/dronecam2/image4485.jpg,32
1791,93.62558385,-5.625,50,images_vision_drones/run10/dronecam2/image2760.jpg,26
830,96.1618661,-5.625,50,images_vision_drones/run4/dronecam2/image1856.jpg,26
3156,99.25429941,-1.875,50,images_vision_drones/run17/dronecam2/image3984.jpg,28
988,85.31811768,-5.625,50,images_vision_drones/run6/dronecam2/image4440.jpg,23
1643,79.69207828,1.875,50,images_vision_drones/run9/dronecam3/image1538.jpg,23
847,106.3942918,-5.625,50,images_vision_drones/run4/dronecam2/image1873.jpg,30
1105,153.8028882,5.625,50,images_vision_drones/run7/dronecam1/image169.jpg,69
124,114.7230763,-5.625,50,images_vision_drones/run1/dronecam2/image942.jpg,33
2539,127.5941326,5.625,50,images_vision_drones/run14/dronecam3/image1385.jpg,41
1499,164.0082955,1.875,50,images_vision_drones/run9/dronecam1/image1399.jpg,68
2518,140.3005104,5.625,50,images_vision_drones/run14/dronecam3/image1364.jpg,50
2492,153.0068883,5.625,50,images_vision_drones/run14/dronecam1/image1343.jpg,59
330,63.66022414,1.875,50,images_vision_drones/run2/dronecam3/image1583.jpg,20
1598,106.9898509,1.875,50,images_vision_drones/run9/dronecam3/image1493.jpg,31
2464,169.9487254,5.625,50,images_vision_drones/run14/dronecam1/image1315.jpg,73
2410,79.29075628,1.875,50,images_vision_drones/run13/dronecam3/image831.jpg,23
578,151.1484212,-1.875,50,images_vision_drones/run5/dronecam1/image2484.jpg,60
1646,77.75443818,1.875,50,images_vision_drones/run9/dronecam3/image1541.jpg,23
368,162.026246,5.625,50,images_vision_drones/run3/dronecam1/image430.jpg,67
1027,108.8550391,-5.625,50,images_vision_drones/run6/dronecam2/image4479.jpg,31
749,144.3144578,-5.625,50,images_vision_drones/run4/dronecam1/image1936.jpg,57
3133,85.31404868,-1.875,50,images_vision_drones/run17/dronecam2/image3961.jpg,24
1726,54.11119674,-5.625,50,images_vision_drones/run10/dronecam2/image2695.jpg,18
3082,50.09810408,-1.875,50,images_vision_drones/run17/dronecam2/image3910.jpg,17
3194,122.286018,-1.875,50,images_vision_drones/run17/dronecam2/image4022.jpg,37
2872,149.6503814,-5.625,50,images_vision_drones/run16/dronecam1/image3528.jpg,60
465,106.4187204,5.625,50,images_vision_drones/run3/dronecam3/image522.jpg,31
256,108.6238085,1.875,50,images_vision_drones/run2/dronecam3/image1509.jpg,32
166,140.6044484,-5.625,50,images_vision_drones/run1/dronecam2/image984.jpg,55
2544,124.5688045,5.625,50,images_vision_drones/run14/dronecam3/image1390.jpg,40
2743,73.8265212,-1.875,50,images_vision_drones/run15/dronecam2/image2025.jpg,21
2302,141.1920401,1.875,50,images_vision_drones/run13/dronecam1/image728.jpg,50
1570,123.9501462,1.875,50,images_vision_drones/run9/dronecam3/image1465.jpg,39
2584,100.36618,5.625,50,images_vision_drones/run14/dronecam3/image1430.jpg,29
1871,142.2586757,-5.625,50,images_vision_drones/run10/dronecam2/image2840.jpg,56
1968,112.7721533,5.625,50,images_vision_drones/run11/dronecam3/image3559.jpg,34
1909,145.1909927,5.625,50,images_vision_drones/run11/dronecam1/image3505.jpg,53
206,138.9078315,1.875,50,images_vision_drones/run2/dronecam3/image1459.jpg,48
1919,142.1972226,5.625,50,images_vision_drones/run11/dronecam3/image3510.jpg,51
1272,54.78031552,5.625,50,images_vision_drones/run7/dronecam3/image331.jpg,69
1029,110.1008692,-5.625,50,images_vision_drones/run6/dronecam2/image4481.jpg,31
1908,145.8112772,5.625,50,images_vision_drones/run11/dronecam1/image3504.jpg,54
2421,72.73244361,1.875,50,images_vision_drones/run13/dronecam3/image842.jpg,22
577,150.4085292,-1.875,50,images_vision_drones/run5/dronecam1/image2483.jpg,60
1458,69.35523265,1.875,50,images_vision_drones/run8/dronecam3/image958.jpg,21
3117,75.61648295,-1.875,50,images_vision_drones/run17/dronecam2/image3945.jpg,22
1353,132.3671501,1.875,50,images_vision_drones/run8/dronecam3/image853.jpg,44
5,143.0326298,-5.625,50,images_vision_drones/run1/dronecam1/image988.jpg,56
283,92.2856272,1.875,50,images_vision_drones/run2/dronecam3/image1536.jpg,26
2452,54.01857133,1.875,50,images_vision_drones/run13/dronecam3/image873.jpg,18
1454,71.82267394,1.875,50,images_vision_drones/run8/dronecam3/image954.jpg,21
1547,137.8416621,1.875,50,images_vision_drones/run9/dronecam3/image1442.jpg,47
2271,159.746856,1.875,50,images_vision_drones/run13/dronecam1/image697.jpg,65
708,117.8532802,-1.875,50,images_vision_drones/run5/dronecam2/image2439.jpg,35
1274,53.47783759,5.625,50,images_vision_drones/run7/dronecam3/image333.jpg,69
1405,101.1082814,1.875,50,images_vision_drones/run8/dronecam3/image905.jpg,29
319,70.42904688,1.875,50,images_vision_drones/run2/dronecam3/image1572.jpg,21
298,83.23297266,1.875,50,images_vision_drones/run2/dronecam3/image1551.jpg,24
2132,66.0616934,-1.875,50,images_vision_drones/run12/dronecam2/image4197.jpg,20
1514,154.8019574,1.875,50,images_vision_drones/run9/dronecam1/image1414.jpg,62
2510,142.1157073,5.625,50,images_vision_drones/run14/dronecam1/image1361.jpg,51
2417,75.13174425,1.875,50,images_vision_drones/run13/dronecam3/image838.jpg,22
3012,126.3636158,-5.625,50,images_vision_drones/run16/dronecam2/image3489.jpg,39
1785,89.97810196,-5.625,50,images_vision_drones/run10/dronecam2/image2754.jpg,25
922,147.6405085,-5.625,50,images_vision_drones/run6/dronecam1/image4543.jpg,59
1022,105.9566824,-5.625,50,images_vision_drones/run6/dronecam2/image4474.jpg,30
614,48.30343022,-1.875,50,images_vision_drones/run5/dronecam2/image2345.jpg,17
394,146.3322799,5.625,50,images_vision_drones/run3/dronecam1/image456.jpg,54
1728,55.32702404,-5.625,50,images_vision_drones/run10/dronecam2/image2697.jpg,18
1830,117.3342161,-5.625,50,images_vision_drones/run10/dronecam2/image2799.jpg,35
1104,154.4541271,5.625,50,images_vision_drones/run7/dronecam1/image168.jpg,69
1197,100.5461215,5.625,50,images_vision_drones/run7/dronecam3/image256.jpg,69
1918,142.7098544,5.625,50,images_vision_drones/run11/dronecam3/image3509.jpg,51
108,104.9002172,-5.625,50,images_vision_drones/run1/dronecam2/image926.jpg,29
1768,79.64356995,-5.625,50,images_vision_drones/run10/dronecam2/image2737.jpg,22
575,148.9287451,-1.875,50,images_vision_drones/run5/dronecam1/image2481.jpg,59
2228,126.9795008,-1.875,50,images_vision_drones/run12/dronecam2/image4293.jpg,40
2162,85.09850822,-1.875,50,images_vision_drones/run12/dronecam2/image4227.jpg,24
2124,60.98520945,-1.875,50,images_vision_drones/run12/dronecam2/image4189.jpg,19
914,142.7652976,-5.625,50,images_vision_drones/run6/dronecam1/image4535.jpg,56
2364,106.9622419,1.875,50,images_vision_drones/run13/dronecam3/image785.jpg,31
1160,123.1843818,5.625,50,images_vision_drones/run7/dronecam3/image219.jpg,69
496,87.49409888,5.625,50,images_vision_drones/run3/dronecam3/image553.jpg,25
2648,61.64198088,5.625,50,images_vision_drones/run14/dronecam3/image1494.jpg,20
817,88.33706995,-5.625,50,images_vision_drones/run4/dronecam2/image1843.jpg,24
341,57.10841708,1.875,50,images_vision_drones/run2/dronecam3/image1594.jpg,19
710,119.3330643,-1.875,50,images_vision_drones/run5/dronecam2/image2441.jpg,36
701,112.6740361,-1.875,50,images_vision_drones/run5/dronecam2/image2432.jpg,33
686,101.5756558,-1.875,50,images_vision_drones/run5/dronecam2/image2417.jpg,29
307,77.71457366,1.875,50,images_vision_drones/run2/dronecam3/image1560.jpg,23
773,61.85314451,-5.625,50,images_vision_drones/run4/dronecam2/image1799.jpg,19
3095,60.10077908,-1.875,50,images_vision_drones/run17/dronecam2/image3923.jpg,19
1898,151.7988175,5.625,50,images_vision_drones/run11/dronecam1/image3494.jpg,58
1101,156.2458905,5.625,50,images_vision_drones/run7/dronecam1/image165.jpg,69
369,161.5101669,5.625,50,images_vision_drones/run3/dronecam1/image431.jpg,66
2166,87.63675019,-1.875,50,images_vision_drones/run12/dronecam2/image4231.jpg,24
1786,90.58601561,-5.625,50,images_vision_drones/run10/dronecam2/image2755.jpg,25
454,113.0709803,5.625,50,images_vision_drones/run3/dronecam3/image511.jpg,34
548,56.10616652,5.625,50,images_vision_drones/run3/dronecam3/image605.jpg,19
3076,161.0762809,-1.875,50,images_vision_drones/run17/dronecam1/image4086.jpg,66
3214,134.4079752,-1.875,50,images_vision_drones/run17/dronecam2/image4042.jpg,45
2973,102.9234709,-5.625,50,images_vision_drones/run16/dronecam2/image3450.jpg,29
1335,140.263654,1.875,50,images_vision_drones/run8/dronecam1/image840.jpg,49
589,159.2872334,-1.875,50,images_vision_drones/run5/dronecam1/image2495.jpg,65
907,142.5087356,-5.625,50,images_vision_drones/run4/dronecam2/image1933.jpg,56
1121,144.0308787,5.625,50,images_vision_drones/run7/dronecam1/image185.jpg,69
3187,118.043333,-1.875,50,images_vision_drones/run17/dronecam2/image4015.jpg,35
1974,109.0504459,5.625,50,images_vision_drones/run11/dronecam3/image3565.jpg,32
1743,64.44572875,-5.625,50,images_vision_drones/run10/dronecam2/image2712.jpg,19
134,120.8485966,-5.625,50,images_vision_drones/run1/dronecam2/image952.jpg,36
897,136.4896617,-5.625,50,images_vision_drones/run4/dronecam2/image1923.jpg,46
3228,142.8933452,-1.875,50,images_vision_drones/run17/dronecam2/image4056.jpg,51
2576,105.2067049,5.625,50,images_vision_drones/run14/dronecam3/image1422.jpg,31
1037,114.9760802,-5.625,50,images_vision_drones/run6/dronecam2/image4489.jpg,33
1266,58.36384232,5.625,50,images_vision_drones/run7/dronecam3/image325.jpg,69
3189,119.2555287,-1.875,50,images_vision_drones/run17/dronecam2/image4017.jpg,36
42,64.33962323,-5.625,50,images_vision_drones/run1/dronecam2/image860.jpg,19
2684,152.2569612,-1.875,50,images_vision_drones/run15/dronecam1/image2153.jpg,61
367,162.6507018,5.625,50,images_vision_drones/run3/dronecam1/image429.jpg,67
1895,153.5520184,5.625,50,images_vision_drones/run11/dronecam1/image3491.jpg,60
2997,117.1122074,-5.625,50,images_vision_drones/run16/dronecam2/image3474.jpg,34
2430,67.29425306,1.875,50,images_vision_drones/run13/dronecam3/image851.jpg,20
2191,103.5007625,-1.875,50,images_vision_drones/run12/dronecam2/image4256.jpg,29
1996,95.83479638,5.625,50,images_vision_drones/run11/dronecam3/image3587.jpg,28
332,62.51830824,1.875,50,images_vision_drones/run2/dronecam3/image1585.jpg,20
2151,78.11834278,-1.875,50,images_vision_drones/run12/dronecam2/image4216.jpg,22
2899,58.35684413,-5.625,50,images_vision_drones/run16/dronecam2/image3376.jpg,18
221,129.855177,1.875,50,images_vision_drones/run2/dronecam3/image1474.jpg,42
322,68.55341127,1.875,50,images_vision_drones/run2/dronecam3/image1575.jpg,21
51,69.72043128,-5.625,50,images_vision_drones/run1/dronecam2/image869.jpg,20
2935,79.94670734,-5.625,50,images_vision_drones/run16/dronecam2/image3412.jpg,22
545,57.87115713,5.625,50,images_vision_drones/run3/dronecam3/image602.jpg,19
232,123.1948621,1.875,50,images_vision_drones/run2/dronecam3/image1485.jpg,38
1849,128.8845754,-5.625,50,images_vision_drones/run10/dronecam2/image2818.jpg,41
547,56.62224565,5.625,50,images_vision_drones/run3/dronecam3/image604.jpg,19
482,96.12810263,5.625,50,images_vision_drones/run3/dronecam3/image539.jpg,28
1688,52.39430564,1.875,50,images_vision_drones/run9/dronecam3/image1583.jpg,18
1590,111.8356496,1.875,50,images_vision_drones/run9/dronecam3/image1485.jpg,33
676,94.17673555,-1.875,50,images_vision_drones/run5/dronecam2/image2407.jpg,26
1468,63.26841624,1.875,50,images_vision_drones/run8/dronecam3/image968.jpg,20
997,90.81624369,-5.625,50,images_vision_drones/run6/dronecam2/image4449.jpg,25
2361,108.7219533,1.875,50,images_vision_drones/run13/dronecam3/image782.jpg,32
1003,94.44562462,-5.625,50,images_vision_drones/run6/dronecam2/image4455.jpg,26
2625,75.55848995,5.625,50,images_vision_drones/run14/dronecam3/image1471.jpg,23
1220,86.5393463,5.625,50,images_vision_drones/run7/dronecam3/image279.jpg,69
944,58.77473033,-5.625,50,images_vision_drones/run6/dronecam2/image4396.jpg,18
1400,104.2334764,1.875,50,images_vision_drones/run8/dronecam3/image900.jpg,30
969,73.91516908,-5.625,50,images_vision_drones/run6/dronecam2/image4421.jpg,21
1564,127.5041848,1.875,50,images_vision_drones/run9/dronecam3/image1459.jpg,41
2801,109.3884734,-1.875,50,images_vision_drones/run15/dronecam2/image2083.jpg,31
3074,159.8640852,-1.875,50,images_vision_drones/run17/dronecam1/image4084.jpg,65
2404,82.96923544,1.875,50,images_vision_drones/run13/dronecam3/image825.jpg,24
631,60.88159459,-1.875,50,images_vision_drones/run5/dronecam2/image2362.jpg,19
1219,87.19058527,5.625,50,images_vision_drones/run7/dronecam3/image278.jpg,69
2957,93.20868117,-5.625,50,images_vision_drones/run16/dronecam2/image3434.jpg,26
1720,50.46371485,-5.625,50,images_vision_drones/run10/dronecam2/image2689.jpg,17
2894,55.27304133,-5.625,50,images_vision_drones/run16/dronecam2/image3371.jpg,18
599,166.6861537,-1.875,50,images_vision_drones/run5/dronecam1/image2505.jpg,69
606,171.8653978,-1.875,50,images_vision_drones/run5/dronecam1/image2512.jpg,72
1691,50.45666554,1.875,50,images_vision_drones/run9/dronecam3/image1586.jpg,18
805,81.1141812,-5.625,50,images_vision_drones/run4/dronecam2/image1831.jpg,22
2607,86.44967097,5.625,50,images_vision_drones/run14/dronecam3/image1453.jpg,25
903,140.101106,-5.625,50,images_vision_drones/run4/dronecam2/image1929.jpg,48
2888,51.72585721,-5.625,50,images_vision_drones/run16/dronecam2/image3365.jpg,17
