index,X,Y,Z,image_path,beam
76,85.14436545,-5.625,50,images_vision_drones\run1\dronecam2\image894.jpg,23
77,85.77894418,-5.625,50,images_vision_drones\run1\dronecam2\image895.jpg,24
78,86.4135229,-5.625,50,images_vision_drones\run1\dronecam2\image896.jpg,24
79,87.04810163,-5.625,50,images_vision_drones\run1\dronecam2\image897.jpg,24
80,87.57254686,-5.625,50,images_vision_drones\run1\dronecam2\image898.jpg,24
81,88.20712559,-5.625,50,images_vision_drones\run1\dronecam2\image899.jpg,24
82,88.84170431,-5.625,50,images_vision_drones\run1\dronecam2\image900.jpg,24
83,89.47628304,-5.625,50,images_vision_drones\run1\dronecam2\image901.jpg,25
84,90.11086177,-5.625,50,images_vision_drones\run1\dronecam2\image902.jpg,25
85,90.74544049,-5.625,50,images_vision_drones\run1\dronecam2\image903.jpg,25
86,91.38001922,-5.625,50,images_vision_drones\run1\dronecam2\image904.jpg,25
87,92.01459795,-5.625,50,images_vision_drones\run1\dronecam2\image905.jpg,25
88,92.53904318,-5.625,50,images_vision_drones\run1\dronecam2\image906.jpg,25
89,93.1736219,-5.625,50,images_vision_drones\run1\dronecam2\image907.jpg,26
90,93.80820063,-5.625,50,images_vision_drones\run1\dronecam2\image908.jpg,26
91,94.44277936,-5.625,50,images_vision_drones\run1\dronecam2\image909.jpg,26
92,94.96722458,-5.625,50,images_vision_drones\run1\dronecam2\image910.jpg,26
93,95.60180331,-5.625,50,images_vision_drones\run1\dronecam2\image911.jpg,26
94,96.23638204,-5.625,50,images_vision_drones\run1\dronecam2\image912.jpg,26
95,96.87096077,-5.625,50,images_vision_drones\run1\dronecam2\image913.jpg,27
96,97.39540599,-5.625,50,images_vision_drones\run1\dronecam2\image914.jpg,27
97,98.02998472,-5.625,50,images_vision_drones\run1\dronecam2\image915.jpg,27
98,98.66456345,-5.625,50,images_vision_drones\run1\dronecam2\image916.jpg,27
99,99.29914217,-5.625,50,images_vision_drones\run1\dronecam2\image917.jpg,27
100,99.9337209,-5.625,50,images_vision_drones\run1\dronecam2\image918.jpg,28
101,100.5682996,-5.625,50,images_vision_drones\run1\dronecam2\image919.jpg,28
102,101.2028784,-5.625,50,images_vision_drones\run1\dronecam2\image920.jpg,28
103,101.8374571,-5.625,50,images_vision_drones\run1\dronecam2\image921.jpg,28
104,102.3619023,-5.625,50,images_vision_drones\run1\dronecam2\image922.jpg,28
105,102.996481,-5.625,50,images_vision_drones\run1\dronecam2\image923.jpg,29
106,103.6310598,-5.625,50,images_vision_drones\run1\dronecam2\image924.jpg,29
107,104.2656385,-5.625,50,images_vision_drones\run1\dronecam2\image925.jpg,29
108,104.9002172,-5.625,50,images_vision_drones\run1\dronecam2\image926.jpg,29
109,105.4246624,-5.625,50,images_vision_drones\run1\dronecam2\image927.jpg,30
110,106.0592412,-5.625,50,images_vision_drones\run1\dronecam2\image928.jpg,30
111,106.6938199,-5.625,50,images_vision_drones\run1\dronecam2\image929.jpg,30
112,107.3283986,-5.625,50,images_vision_drones\run1\dronecam2\image930.jpg,30
113,107.9629774,-5.625,50,images_vision_drones\run1\dronecam2\image931.jpg,30
114,108.5975561,-5.625,50,images_vision_drones\run1\dronecam2\image932.jpg,31
115,109.2321348,-5.625,50,images_vision_drones\run1\dronecam2\image933.jpg,31
116,109.8667135,-5.625,50,images_vision_drones\run1\dronecam2\image934.jpg,31
117,110.3911588,-5.625,50,images_vision_drones\run1\dronecam2\image935.jpg,31
118,111.0257375,-5.625,50,images_vision_drones\run1\dronecam2\image936.jpg,32
119,111.6603162,-5.625,50,images_vision_drones\run1\dronecam2\image937.jpg,32
120,112.2948949,-5.625,50,images_vision_drones\run1\dronecam2\image938.jpg,32
121,112.8193402,-5.625,50,images_vision_drones\run1\dronecam2\image939.jpg,32
122,113.4539189,-5.625,50,images_vision_drones\run1\dronecam2\image940.jpg,33
123,114.0884976,-5.625,50,images_vision_drones\run1\dronecam2\image941.jpg,33
124,114.7230763,-5.625,50,images_vision_drones\run1\dronecam2\image942.jpg,33
125,115.3576551,-5.625,50,images_vision_drones\run1\dronecam2\image943.jpg,34
126,115.9922338,-5.625,50,images_vision_drones\run1\dronecam2\image944.jpg,34
127,116.6268125,-5.625,50,images_vision_drones\run1\dronecam2\image945.jpg,34
128,117.2613913,-5.625,50,images_vision_drones\run1\dronecam2\image946.jpg,34
129,117.7858365,-5.625,50,images_vision_drones\run1\dronecam2\image947.jpg,35
130,118.4204152,-5.625,50,images_vision_drones\run1\dronecam2\image948.jpg,35
131,119.0549939,-5.625,50,images_vision_drones\run1\dronecam2\image949.jpg,35
132,119.6895727,-5.625,50,images_vision_drones\run1\dronecam2\image950.jpg,36
133,120.2140179,-5.625,50,images_vision_drones\run1\dronecam2\image951.jpg,36
134,120.8485966,-5.625,50,images_vision_drones\run1\dronecam2\image952.jpg,36
135,121.4831753,-5.625,50,images_vision_drones\run1\dronecam2\image953.jpg,37
136,122.1177541,-5.625,50,images_vision_drones\run1\dronecam2\image954.jpg,37
137,122.6421993,-5.625,50,images_vision_drones\run1\dronecam2\image955.jpg,37
138,123.276778,-5.625,50,images_vision_drones\run1\dronecam2\image956.jpg,38
139,123.9113568,-5.625,50,images_vision_drones\run1\dronecam2\image957.jpg,38
140,124.5459355,-5.625,50,images_vision_drones\run1\dronecam2\image958.jpg,38
141,125.1805142,-5.625,50,images_vision_drones\run1\dronecam2\image959.jpg,39
142,125.8150929,-5.625,50,images_vision_drones\run1\dronecam2\image960.jpg,39
143,126.4496717,-5.625,50,images_vision_drones\run1\dronecam2\image961.jpg,39
144,127.0842504,-5.625,50,images_vision_drones\run1\dronecam2\image962.jpg,40
145,127.6086956,-5.625,50,images_vision_drones\run1\dronecam2\image963.jpg,40
146,128.2432743,-5.625,50,images_vision_drones\run1\dronecam2\image964.jpg,40
147,128.8778531,-5.625,50,images_vision_drones\run1\dronecam2\image965.jpg,41
148,129.5124318,-5.625,50,images_vision_drones\run1\dronecam2\image966.jpg,41
149,130.036877,-5.625,50,images_vision_drones\run1\dronecam2\image967.jpg,41
150,130.6714558,-5.625,50,images_vision_drones\run1\dronecam2\image968.jpg,42
151,131.3060345,-5.625,50,images_vision_drones\run1\dronecam2\image969.jpg,42
152,131.9406132,-5.625,50,images_vision_drones\run1\dronecam2\image970.jpg,43
153,132.5751919,-5.625,50,images_vision_drones\run1\dronecam2\image971.jpg,43
154,133.2097707,-5.625,50,images_vision_drones\run1\dronecam2\image972.jpg,43
155,133.8443494,-5.625,50,images_vision_drones\run1\dronecam2\image973.jpg,44
156,134.4789281,-5.625,50,images_vision_drones\run1\dronecam2\image974.jpg,44
157,135.1135068,-5.625,50,images_vision_drones\run1\dronecam2\image975.jpg,45
158,135.6379521,-5.625,50,images_vision_drones\run1\dronecam2\image976.jpg,45
159,136.2725308,-5.625,50,images_vision_drones\run1\dronecam2\image977.jpg,46
160,136.9071095,-5.625,50,images_vision_drones\run1\dronecam2\image978.jpg,46
161,137.5416883,-5.625,50,images_vision_drones\run1\dronecam2\image979.jpg,46
162,138.0661335,-5.625,50,images_vision_drones\run1\dronecam2\image980.jpg,47
163,138.7007122,-5.625,50,images_vision_drones\run1\dronecam2\image981.jpg,47
164,139.3352909,-5.625,50,images_vision_drones\run1\dronecam2\image982.jpg,48
165,139.9698697,-5.625,50,images_vision_drones\run1\dronecam2\image983.jpg,48
166,140.6044484,-5.625,50,images_vision_drones\run1\dronecam2\image984.jpg,55
167,141.2390271,-5.625,50,images_vision_drones\run1\dronecam2\image985.jpg,56
168,141.8736058,-5.625,50,images_vision_drones\run1\dronecam2\image986.jpg,56
169,142.5081846,-5.625,50,images_vision_drones\run1\dronecam2\image987.jpg,56
170,143.0326298,-5.625,50,images_vision_drones\run1\dronecam2\image988.jpg,56
171,143.6672085,-5.625,50,images_vision_drones\run1\dronecam2\image989.jpg,57
172,156.4964366,1.875,50,images_vision_drones\run2\dronecam1\image1430.jpg,63
173,155.8712247,1.875,50,images_vision_drones\run2\dronecam1\image1431.jpg,63
174,155.2460128,1.875,50,images_vision_drones\run2\dronecam1\image1432.jpg,62
175,154.7293088,1.875,50,images_vision_drones\run2\dronecam1\image1433.jpg,62
176,154.1040969,1.875,50,images_vision_drones\run2\dronecam1\image1434.jpg,62
177,153.4788851,1.875,50,images_vision_drones\run2\dronecam1\image1435.jpg,61
178,152.8536732,1.875,50,images_vision_drones\run2\dronecam1\image1436.jpg,61
179,152.3369692,1.875,50,images_vision_drones\run2\dronecam1\image1437.jpg,61
180,151.7117573,1.875,50,images_vision_drones\run2\dronecam1\image1438.jpg,60
181,151.0865454,1.875,50,images_vision_drones\run2\dronecam1\image1439.jpg,60
182,150.4613335,1.875,50,images_vision_drones\run2\dronecam1\image1440.jpg,60
183,149.9446295,1.875,50,images_vision_drones\run2\dronecam1\image1441.jpg,59
184,149.3194176,1.875,50,images_vision_drones\run2\dronecam1\image1442.jpg,59
185,148.6942058,1.875,50,images_vision_drones\run2\dronecam1\image1443.jpg,59
186,148.0689939,1.875,50,images_vision_drones\run2\dronecam1\image1444.jpg,55
187,147.443782,1.875,50,images_vision_drones\run2\dronecam1\image1445.jpg,55
188,146.8185702,1.875,50,images_vision_drones\run2\dronecam1\image1446.jpg,54
189,146.1933583,1.875,50,images_vision_drones\run2\dronecam1\image1447.jpg,54
190,145.5681464,1.875,50,images_vision_drones\run2\dronecam1\image1448.jpg,53
191,145.0514424,1.875,50,images_vision_drones\run2\dronecam1\image1449.jpg,53
192,144.4262305,1.875,50,images_vision_drones\run2\dronecam1\image1450.jpg,52
193,143.8010186,1.875,50,images_vision_drones\run2\dronecam1\image1451.jpg,52
194,143.1758068,1.875,50,images_vision_drones\run2\dronecam1\image1452.jpg,51
195,142.6591027,1.875,50,images_vision_drones\run2\dronecam1\image1453.jpg,51
196,142.0338909,1.875,50,images_vision_drones\run2\dronecam1\image1454.jpg,50
197,141.408679,1.875,50,images_vision_drones\run2\dronecam1\image1455.jpg,50
198,140.7834671,1.875,50,images_vision_drones\run2\dronecam1\image1456.jpg,50
199,140.1582553,1.875,50,images_vision_drones\run2\dronecam1\image1457.jpg,49
200,142.6591027,1.875,50,images_vision_drones\run2\dronecam3\image1453.jpg,51
201,142.0338909,1.875,50,images_vision_drones\run2\dronecam3\image1454.jpg,50
202,141.408679,1.875,50,images_vision_drones\run2\dronecam3\image1455.jpg,50
203,140.7834671,1.875,50,images_vision_drones\run2\dronecam3\image1456.jpg,50
204,140.1582553,1.875,50,images_vision_drones\run2\dronecam3\image1457.jpg,49
205,139.5330434,1.875,50,images_vision_drones\run2\dronecam3\image1458.jpg,49
206,138.9078315,1.875,50,images_vision_drones\run2\dronecam3\image1459.jpg,48
207,138.2826196,1.875,50,images_vision_drones\run2\dronecam3\image1460.jpg,48
208,137.7659156,1.875,50,images_vision_drones\run2\dronecam3\image1461.jpg,47
209,137.1407037,1.875,50,images_vision_drones\run2\dronecam3\image1462.jpg,47
210,136.5154919,1.875,50,images_vision_drones\run2\dronecam3\image1463.jpg,46
211,135.89028,1.875,50,images_vision_drones\run2\dronecam3\image1464.jpg,46
212,135.373576,1.875,50,images_vision_drones\run2\dronecam3\image1465.jpg,46
213,134.7483641,1.875,50,images_vision_drones\run2\dronecam3\image1466.jpg,45
214,134.1231522,1.875,50,images_vision_drones\run2\dronecam3\image1467.jpg,45
215,133.4979404,1.875,50,images_vision_drones\run2\dronecam3\image1468.jpg,44
216,132.9812363,1.875,50,images_vision_drones\run2\dronecam3\image1469.jpg,44
217,132.3560245,1.875,50,images_vision_drones\run2\dronecam3\image1470.jpg,44
218,131.7308126,1.875,50,images_vision_drones\run2\dronecam3\image1471.jpg,43
219,131.1056007,1.875,50,images_vision_drones\run2\dronecam3\image1472.jpg,43
220,130.4803888,1.875,50,images_vision_drones\run2\dronecam3\image1473.jpg,43
221,129.855177,1.875,50,images_vision_drones\run2\dronecam3\image1474.jpg,42
222,129.2299651,1.875,50,images_vision_drones\run2\dronecam3\image1475.jpg,42
223,128.6047532,1.875,50,images_vision_drones\run2\dronecam3\image1476.jpg,41
224,127.9795413,1.875,50,images_vision_drones\run2\dronecam3\image1477.jpg,41
225,127.4628373,1.875,50,images_vision_drones\run2\dronecam3\image1478.jpg,41
226,126.8376254,1.875,50,images_vision_drones\run2\dronecam3\image1479.jpg,40
227,126.2124136,1.875,50,images_vision_drones\run2\dronecam3\image1480.jpg,40
228,125.5872017,1.875,50,images_vision_drones\run2\dronecam3\image1481.jpg,40
229,125.0704977,1.875,50,images_vision_drones\run2\dronecam3\image1482.jpg,39
230,124.4452858,1.875,50,images_vision_drones\run2\dronecam3\image1483.jpg,39
231,123.8200739,1.875,50,images_vision_drones\run2\dronecam3\image1484.jpg,39
232,123.1948621,1.875,50,images_vision_drones\run2\dronecam3\image1485.jpg,38
233,122.5696502,1.875,50,images_vision_drones\run2\dronecam3\image1486.jpg,38
234,121.9444383,1.875,50,images_vision_drones\run2\dronecam3\image1487.jpg,38
235,121.3192264,1.875,50,images_vision_drones\run2\dronecam3\image1488.jpg,37
236,120.6940146,1.875,50,images_vision_drones\run2\dronecam3\image1489.jpg,37
237,120.1773105,1.875,50,images_vision_drones\run2\dronecam3\image1490.jpg,37
238,119.5520987,1.875,50,images_vision_drones\run2\dronecam3\image1491.jpg,36
239,118.9268868,1.875,50,images_vision_drones\run2\dronecam3\image1492.jpg,36
240,118.3016749,1.875,50,images_vision_drones\run2\dronecam3\image1493.jpg,36
241,117.7849709,1.875,50,images_vision_drones\run2\dronecam3\image1494.jpg,36
242,117.159759,1.875,50,images_vision_drones\run2\dronecam3\image1495.jpg,35
243,116.5345472,1.875,50,images_vision_drones\run2\dronecam3\image1496.jpg,35
244,115.9093353,1.875,50,images_vision_drones\run2\dronecam3\image1497.jpg,35
245,115.2841234,1.875,50,images_vision_drones\run2\dronecam3\image1498.jpg,34
246,114.6589115,1.875,50,images_vision_drones\run2\dronecam3\image1499.jpg,34
247,114.0336997,1.875,50,images_vision_drones\run2\dronecam3\image1500.jpg,34
248,113.4084878,1.875,50,images_vision_drones\run2\dronecam3\image1501.jpg,34
249,112.8917838,1.875,50,images_vision_drones\run2\dronecam3\image1502.jpg,33
250,112.2665719,1.875,50,images_vision_drones\run2\dronecam3\image1503.jpg,33
251,111.64136,1.875,50,images_vision_drones\run2\dronecam3\image1504.jpg,33
252,111.0161482,1.875,50,images_vision_drones\run2\dronecam3\image1505.jpg,33
253,110.4994441,1.875,50,images_vision_drones\run2\dronecam3\image1506.jpg,32
254,109.8742323,1.875,50,images_vision_drones\run2\dronecam3\image1507.jpg,32
255,109.2490204,1.875,50,images_vision_drones\run2\dronecam3\image1508.jpg,32
256,108.6238085,1.875,50,images_vision_drones\run2\dronecam3\image1509.jpg,32
257,108.1071045,1.875,50,images_vision_drones\run2\dronecam3\image1510.jpg,31
258,107.4818926,1.875,50,images_vision_drones\run2\dronecam3\image1511.jpg,31
259,106.8566807,1.875,50,images_vision_drones\run2\dronecam3\image1512.jpg,31
260,106.2314689,1.875,50,images_vision_drones\run2\dronecam3\image1513.jpg,31
261,105.606257,1.875,50,images_vision_drones\run2\dronecam3\image1514.jpg,30
262,104.9810451,1.875,50,images_vision_drones\run2\dronecam3\image1515.jpg,30
263,104.3558333,1.875,50,images_vision_drones\run2\dronecam3\image1516.jpg,30
264,103.7306214,1.875,50,images_vision_drones\run2\dronecam3\image1517.jpg,30
265,103.2139174,1.875,50,images_vision_drones\run2\dronecam3\image1518.jpg,30
266,102.5887055,1.875,50,images_vision_drones\run2\dronecam3\image1519.jpg,29
267,101.9634936,1.875,50,images_vision_drones\run2\dronecam3\image1520.jpg,29
268,101.3382817,1.875,50,images_vision_drones\run2\dronecam3\image1521.jpg,29
269,100.8215777,1.875,50,images_vision_drones\run2\dronecam3\image1522.jpg,29
270,100.1963658,1.875,50,images_vision_drones\run2\dronecam3\image1523.jpg,29
271,99.57115397,1.875,50,images_vision_drones\run2\dronecam3\image1524.jpg,28
272,98.9459421,1.875,50,images_vision_drones\run2\dronecam3\image1525.jpg,28
273,98.32073023,1.875,50,images_vision_drones\run2\dronecam3\image1526.jpg,28
274,97.69551836,1.875,50,images_vision_drones\run2\dronecam3\image1527.jpg,28
275,97.07030649,1.875,50,images_vision_drones\run2\dronecam3\image1528.jpg,28
276,96.44509461,1.875,50,images_vision_drones\run2\dronecam3\image1529.jpg,27
277,95.81988274,1.875,50,images_vision_drones\run2\dronecam3\image1530.jpg,27
278,95.30317872,1.875,50,images_vision_drones\run2\dronecam3\image1531.jpg,27
279,94.67796684,1.875,50,images_vision_drones\run2\dronecam3\image1532.jpg,27
280,94.05275497,1.875,50,images_vision_drones\run2\dronecam3\image1533.jpg,27
281,93.4275431,1.875,50,images_vision_drones\run2\dronecam3\image1534.jpg,26
282,92.91083907,1.875,50,images_vision_drones\run2\dronecam3\image1535.jpg,26
283,92.2856272,1.875,50,images_vision_drones\run2\dronecam3\image1536.jpg,26
284,91.66041533,1.875,50,images_vision_drones\run2\dronecam3\image1537.jpg,26
285,91.03520346,1.875,50,images_vision_drones\run2\dronecam3\image1538.jpg,26
286,90.40999159,1.875,50,images_vision_drones\run2\dronecam3\image1539.jpg,26
287,89.78477971,1.875,50,images_vision_drones\run2\dronecam3\image1540.jpg,25
288,89.15956784,1.875,50,images_vision_drones\run2\dronecam3\image1541.jpg,25
289,88.53435597,1.875,50,images_vision_drones\run2\dronecam3\image1542.jpg,25
290,88.01765194,1.875,50,images_vision_drones\run2\dronecam3\image1543.jpg,25
291,87.39244007,1.875,50,images_vision_drones\run2\dronecam3\image1544.jpg,25
292,86.7672282,1.875,50,images_vision_drones\run2\dronecam3\image1545.jpg,25
293,86.14201633,1.875,50,images_vision_drones\run2\dronecam3\image1546.jpg,24
294,85.6253123,1.875,50,images_vision_drones\run2\dronecam3\image1547.jpg,24
295,85.00010043,1.875,50,images_vision_drones\run2\dronecam3\image1548.jpg,24
296,84.37488856,1.875,50,images_vision_drones\run2\dronecam3\image1549.jpg,24
297,83.74967669,1.875,50,images_vision_drones\run2\dronecam3\image1550.jpg,24
298,83.23297266,1.875,50,images_vision_drones\run2\dronecam3\image1551.jpg,24
299,82.60776079,1.875,50,images_vision_drones\run2\dronecam3\image1552.jpg,24
300,81.98254891,1.875,50,images_vision_drones\run2\dronecam3\image1553.jpg,23
301,81.35733704,1.875,50,images_vision_drones\run2\dronecam3\image1554.jpg,23
302,80.73212517,1.875,50,images_vision_drones\run2\dronecam3\image1555.jpg,23
303,80.1069133,1.875,50,images_vision_drones\run2\dronecam3\image1556.jpg,23
304,79.48170143,1.875,50,images_vision_drones\run2\dronecam3\image1557.jpg,23
305,78.85648955,1.875,50,images_vision_drones\run2\dronecam3\image1558.jpg,23
306,78.33978553,1.875,50,images_vision_drones\run2\dronecam3\image1559.jpg,23
307,77.71457366,1.875,50,images_vision_drones\run2\dronecam3\image1560.jpg,23
308,77.08936178,1.875,50,images_vision_drones\run2\dronecam3\image1561.jpg,22
309,76.46414991,1.875,50,images_vision_drones\run2\dronecam3\image1562.jpg,22
310,75.94744589,1.875,50,images_vision_drones\run2\dronecam3\image1563.jpg,22
311,75.32223401,1.875,50,images_vision_drones\run2\dronecam3\image1564.jpg,22
312,74.69702214,1.875,50,images_vision_drones\run2\dronecam3\image1565.jpg,22
313,74.07181027,1.875,50,images_vision_drones\run2\dronecam3\image1566.jpg,22
314,73.4465984,1.875,50,images_vision_drones\run2\dronecam3\image1567.jpg,22
315,72.82138653,1.875,50,images_vision_drones\run2\dronecam3\image1568.jpg,22
316,72.19617465,1.875,50,images_vision_drones\run2\dronecam3\image1569.jpg,21
317,71.57096278,1.875,50,images_vision_drones\run2\dronecam3\image1570.jpg,21
318,70.94575091,1.875,50,images_vision_drones\run2\dronecam3\image1571.jpg,21
319,70.42904688,1.875,50,images_vision_drones\run2\dronecam3\image1572.jpg,21
320,69.80383501,1.875,50,images_vision_drones\run2\dronecam3\image1573.jpg,21
321,69.17862314,1.875,50,images_vision_drones\run2\dronecam3\image1574.jpg,21
322,68.55341127,1.875,50,images_vision_drones\run2\dronecam3\image1575.jpg,21
323,68.03670724,1.875,50,images_vision_drones\run2\dronecam3\image1576.jpg,21
324,67.41149537,1.875,50,images_vision_drones\run2\dronecam3\image1577.jpg,21
325,66.7862835,1.875,50,images_vision_drones\run2\dronecam3\image1578.jpg,20
326,66.16107163,1.875,50,images_vision_drones\run2\dronecam3\image1579.jpg,20
327,65.53585975,1.875,50,images_vision_drones\run2\dronecam3\image1580.jpg,20
328,64.91064788,1.875,50,images_vision_drones\run2\dronecam3\image1581.jpg,20
329,64.28543601,1.875,50,images_vision_drones\run2\dronecam3\image1582.jpg,20
330,63.66022414,1.875,50,images_vision_drones\run2\dronecam3\image1583.jpg,20
331,63.14352011,1.875,50,images_vision_drones\run2\dronecam3\image1584.jpg,20
332,62.51830824,1.875,50,images_vision_drones\run2\dronecam3\image1585.jpg,20
333,61.89309637,1.875,50,images_vision_drones\run2\dronecam3\image1586.jpg,20
334,61.26788449,1.875,50,images_vision_drones\run2\dronecam3\image1587.jpg,19
335,60.75118047,1.875,50,images_vision_drones\run2\dronecam3\image1588.jpg,19
336,60.1259686,1.875,50,images_vision_drones\run2\dronecam3\image1589.jpg,19
337,59.50075672,1.875,50,images_vision_drones\run2\dronecam3\image1590.jpg,19
338,58.87554485,1.875,50,images_vision_drones\run2\dronecam3\image1591.jpg,19
339,58.35884083,1.875,50,images_vision_drones\run2\dronecam3\image1592.jpg,19
340,57.73362895,1.875,50,images_vision_drones\run2\dronecam3\image1593.jpg,19
341,57.10841708,1.875,50,images_vision_drones\run2\dronecam3\image1594.jpg,19
